case,center,before,after,pred,pA,pB,pC_loss,loss_score
Cosmos3_seed101_0012,138,"132,134,136","140,142,144",A,0.9997033476829529,3.5347013181308284e-05,0.0002611810341477394,0.027885454073839355
Cosmos3_seed101_0012,142,"136,138,140","144,146,148",A,0.9958075284957886,0.00012289240839891136,0.004069637972861528,0.4131084177060984
Cosmos3_seed101_0012,146,"140,142,144","148,150,152",A,0.9998960494995117,7.888504114816897e-06,9.610166307538748e-05,0.010004591513279593
Cosmos3_seed101_0012,150,"144,146,148","152,154,156",A,0.9999583959579468,6.143956852611154e-06,3.5356031730771065e-05,0.003842801015707664
Cosmos3_seed101_0012,154,"148,150,152","156,158,160",A,0.9998140931129456,2.7531330488272943e-05,0.00015843185246922076,0.017219751771335723
Cosmos3_seed101_0012,158,"152,154,156","160,162,164",A,0.9999957084655762,1.3709532140637748e-06,2.9023080969636794e-06,0.0003587784703995567
Cosmos3_seed101_0012,162,"156,158,160","164,166,168",A,0.9999903440475464,1.760329269018257e-06,7.889248081482947e-06,0.0008769412715992075
Cosmos3_seed101_0012,166,"160,162,164","168,170,172",A,0.9999121427536011,1.3006155313632917e-05,7.48452584957704e-05,0.008134833615258685
Cosmos3_seed101_0012,170,"164,166,168","172,174,176",A,0.9999645948410034,7.889045264164452e-06,2.7535475965123624e-05,0.003147999859720585
Cosmos3_seed101_0012,174,"168,170,172","176,178,180",A,0.9991944432258606,9.603422950021923e-05,0.000709602318238467,0.07576194329885766
Cosmos3_seed101_0012,178,"172,174,176","180,182,184",A,0.9353002905845642,0.004908005241304636,0.059791743755340576,6.224574637599289
Cosmos3_seed101_0012,182,"176,178,180","184,186,188",A,0.8956494331359863,0.009949767030775547,0.09440075606107712,9.93756395764649
Cosmos3_seed101_0017,6,"0,2,4","8,10,12",A,0.9618287682533264,0.000877074315212667,0.03729414939880371,3.7732686556410044
Cosmos3_seed101_0017,10,"4,6,8","12,14,16",A,0.8776379227638245,0.0035867055412381887,0.118775375187397,12.05687279580161
Cosmos3_seed101_0017,14,"8,10,12","16,18,20",A,0.8130952715873718,0.0054785930551588535,0.18142607808113098,18.41653746087104
Cosmos3_seed101_0017,18,"12,14,16","20,22,24",A,0.9020532369613647,0.0028710379265248775,0.09507571160793304,9.651123057119548
Cosmos3_seed101_0017,22,"16,18,20","24,26,28",A,0.8741357326507568,0.007562756072729826,0.1183014065027237,12.20827845390886
Cosmos3_seed101_0017,26,"20,22,24","28,30,32",A,0.8698680996894836,0.012408002279698849,0.11772384494543076,12.392784608528018
Cosmos3_seed101_0017,30,"24,26,28","32,34,36",A,0.9147506952285767,0.010161963291466236,0.07508730888366699,8.016829052940011
Cosmos3_seed101_0017,34,"28,30,32","36,38,40",A,0.9657684564590454,0.005067887715995312,0.029163680970668793,3.169762482866645
Cosmos3_seed101_0017,38,"32,34,36","40,42,44",A,0.9147506952285767,0.010161963291466236,0.07508730888366699,8.016829052940011
Cosmos3_seed101_0017,42,"36,38,40","44,46,48",A,0.9676980972290039,0.0030799710657447577,0.029221950098872185,3.0761935631744564
Cosmos3_seed101_0017,46,"40,42,44","48,50,52",A,0.9850317239761353,0.004025599453598261,0.010942715220153332,1.2955514946952462
Cosmos3_seed101_0017,50,"44,46,48","52,54,56",A,0.9947698712348938,0.0011647557839751244,0.004065397195518017,0.4647775087505579
Cosmos3_seed101_0017,54,"48,50,52","56,58,60",A,0.9968212842941284,0.0007079169154167175,0.00247087306343019,0.2824831521138549
Cosmos3_seed101_0017,58,"52,54,56","60,62,64",A,0.9986592531204224,0.00043016503332182765,0.0009106593788601458,0.11257418955210596
Cosmos3_seed101_0017,62,"56,58,60","64,66,68",A,0.9996832609176636,0.00015841113054193556,0.00015841113054193556,0.023761669581290334
Cosmos3_seed101_0017,66,"60,62,64","68,70,72",A,0.9998412132263184,3.535188807290979e-05,0.00012339021486695856,0.014106615890341345
Cosmos3_seed101_0017,70,"64,66,68","72,74,76",A,0.999933123588562,2.1443975128931925e-05,4.539689325611107e-05,0.005611888082057703
Cosmos3_seed101_0017,74,"68,70,72","76,78,80",A,0.9998962879180908,4.5395223423838615e-05,5.828861685586162e-05,0.008098622856778093
Cosmos3_seed101_0017,78,"72,74,76","80,82,84",A,0.9997805953025818,9.609056724002585e-05,0.00012338272063061595,0.017142800425062887
Cosmos3_seed101_0017,82,"76,78,80","84,86,88",A,0.9997805953025818,9.609056724002585e-05,0.00012338272063061595,0.017142800425062887
Cosmos3_seed101_0017,86,"80,82,84","88,90,92",A,0.9997455477714539,9.608719847165048e-05,0.0001584209967404604,0.020646459597628564
Cosmos3_seed101_0017,90,"84,86,88","92,94,96",A,0.998955488204956,0.0003351122431922704,0.0007094325846992433,0.08769887062953785
Cosmos3_seed101_0017,94,"88,90,92","96,98,100",A,0.9992344379425049,0.0003352058120071888,0.00043041276512667537,0.05980156711302698
Cosmos3_seed101_0017,98,"92,94,96","100,102,104",A,0.9971657395362854,0.0009092974942177534,0.0019249827601015568,0.23796315072104335
Cosmos3_seed101_0017,102,"96,98,100","104,106,108",A,0.9988604784011841,0.0004302517045289278,0.0007093651220202446,0.09244909742847085
Cosmos3_seed101_0017,106,"100,102,104","108,110,112",A,0.9997805953025818,9.609056724002585e-05,0.00012338272063061595,0.017142800425062887
Cosmos3_seed101_0017,110,"104,106,108","112,114,116",A,0.9994035959243774,0.00026110271573998034,0.00033526256447657943,0.04658139223465696
Cosmos3_seed101_0017,114,"108,110,112","116,118,120",A,0.999580442905426,0.0001583948323968798,0.00026114893262274563,0.03403463488211855
Cosmos3_seed101_0017,118,"112,114,116","120,122,124",A,0.9998078942298889,9.609318658476695e-05,9.609318658476695e-05,0.014413977987715043
Cosmos3_seed101_0017,122,"116,118,120","124,126,128",A,0.9997182488441467,0.00012337503721937537,0.00015841667482163757,0.022010419343132526
Cosmos3_seed101_0017,126,"120,122,124","128,130,132",A,0.9995354413986206,0.00020337384194135666,0.0002611371746752411,0.036282409564591944
Cosmos3_seed101_0017,130,"124,126,128","132,134,136",A,0.9987383484840393,0.0005523865693248808,0.0007092783926054835,0.0985471677267924
Cosmos3_seed101_0017,134,"128,130,132","136,138,140",A,0.9883038997650146,0.0031455548014491796,0.008550504222512245,1.0123281623236835
Cosmos3_seed101_0017,138,"132,134,136","140,142,144",A,0.9274784922599792,0.01322976965457201,0.05929171293973923,6.590659776702523
Cosmos3_seed101_0017,142,"136,138,140","144,146,148",A,0.9425994157791138,0.010471334680914879,0.046929262578487396,5.216492991894484
Cosmos3_seed101_0017,146,"140,142,144","148,150,152",A,0.8858047127723694,0.020832130685448647,0.09336312860250473,10.377919394522905
Cosmos3_seed101_0017,150,"144,146,148","152,154,156",A,0.5468701124191284,0.02722705900669098,0.4259028732776642,43.95164027810097
Cosmos3_seed101_0017,154,"148,150,152","156,158,160",C,0.3125893771648407,0.025658898055553436,0.6617516875267029,67.45811365544796
Cosmos3_seed101_0017,158,"152,154,156","160,162,164",C,0.4226345419883728,0.034691955894231796,0.5426735281944275,56.00195061415434
Cosmos3_seed101_0017,162,"156,158,160","164,166,168",A,0.9796292185783386,0.0024282580707222223,0.017942534759640694,1.9156663795001805
Cosmos3_seed101_0017,166,"160,162,164","168,170,172",A,0.9564689993858337,0.006444637198001146,0.037086326628923416,4.030864522792399
Cosmos3_seed101_0017,170,"164,166,168","172,174,176",A,0.5501836538314819,0.021332934498786926,0.4284834563732147,43.91499236226082
Cosmos3_seed101_0017,174,"168,170,172","176,178,180",C,0.3661922216415405,0.030058886855840683,0.6037489175796509,61.87783610075712
Cosmos3_seed101_0017,178,"172,174,176","180,182,184",A,0.48785555362701416,0.024288896471261978,0.48785555362701416,50.000000186264515
Cosmos3_seed101_0017,182,"176,178,180","184,186,188",A,0.9147506952285767,0.010161963291466236,0.07508730888366699,8.016829052940011
Cosmos3_seed101_0020,6,"0,2,4","8,10,12",A,0.9987542629241943,0.0003350447223056108,0.000910745991859585,0.10782683530123904
Cosmos3_seed101_0020,10,"4,6,8","12,14,16",A,0.9991121888160706,0.00033516480471007526,0.0005525933229364455,0.07201757252914831
Cosmos3_seed101_0020,14,"8,10,12","16,18,20",A,0.998955488204956,0.0003351122431922704,0.0007094325846992433,0.08769887062953785
Cosmos3_seed101_0020,18,"12,14,16","20,22,24",A,0.9867032766342163,0.006648354697972536,0.006648354697972536,0.9972532046958804
Cosmos3_seed101_0020,22,"16,18,20","24,26,28",A,0.9883038997650146,0.0031455548014491796,0.008550504222512245,1.0123281623236835
Cosmos3_seed101_0020,26,"20,22,24","28,30,32",A,0.9940187931060791,0.00191890774294734,0.004062327556312084,0.5021781427785754
Cosmos3_seed101_0020,30,"24,26,28","32,34,36",A,0.9991862177848816,0.00026104593416675925,0.0005526343011297286,0.06831572682131082
Cosmos3_seed101_0020,34,"28,30,32","36,38,40",A,0.9997805953025818,9.609056724002585e-05,0.00012338272063061595,0.017142800425062887
Cosmos3_seed101_0020,38,"32,34,36","40,42,44",A,0.9999449253082275,2.7534933906281367e-05,2.7534933906281367e-05,0.004130240085942205
Cosmos3_seed101_0020,42,"36,38,40","44,46,48",A,0.9999091625213623,4.539580913842656e-05,4.539580913842656e-05,0.006809371370763984
Cosmos3_seed101_0020,46,"40,42,44","48,50,52",A,0.9999618530273438,2.1444589947350323e-05,1.6701063941582106e-05,0.0027423358915257268
Cosmos3_seed101_0020,50,"44,46,48","52,54,56",A,0.9999768733978271,1.3006996596232057e-05,1.0129858310392592e-05,0.001663335660850862
Cosmos3_seed101_0020,54,"48,50,52","56,58,60",A,0.9999570846557617,2.1444488083943725e-05,2.1444488083943725e-05,0.0032166732125915587
Cosmos3_seed101_0020,58,"52,54,56","60,62,64",A,0.9998834133148193,5.828786743222736e-05,5.828786743222736e-05,0.008743180114834104
Cosmos3_seed101_0020,62,"56,58,60","64,66,68",A,0.9999819993972778,1.0129911061085295e-05,7.88918259786442e-06,0.0012954138128407067
Cosmos3_seed101_0020,66,"60,62,64","68,70,72",A,0.9999666213989258,1.6701143977115862e-05,1.6701143977115862e-05,0.0025051715965673793
Cosmos3_seed101_0020,70,"64,66,68","72,74,76",A,0.9998078942298889,9.609318658476695e-05,9.609318658476695e-05,0.014413977987715043
Cosmos3_seed101_0020,74,"68,70,72","76,78,80",A,0.9999618530273438,1.6701063941582106e-05,2.1444589947350323e-05,0.0029795121918141376
Cosmos3_seed101_0020,78,"72,74,76","80,82,84",A,0.9999819993972778,1.0129911061085295e-05,7.88918259786442e-06,0.0012954138128407067
Cosmos3_seed101_0020,82,"76,78,80","84,86,88",A,0.9999842643737793,7.889200787758455e-06,7.889200787758455e-06,0.0011833801181637682
Cosmos3_seed101_0020,86,"80,82,84","88,90,92",A,0.9999934434890747,2.9023015031270916e-06,3.7266288472892484e-06,0.0005177779598852794
Cosmos3_seed101_0020,90,"84,86,88","92,94,96",A,0.9999890327453613,6.144145118014421e-06,4.785065357282292e-06,0.0007857137916289503
Cosmos3_seed101_0020,94,"88,90,92","96,98,100",A,0.9999890327453613,6.144145118014421e-06,4.785065357282292e-06,0.0007857137916289503
Cosmos3_seed101_0020,98,"92,94,96","100,102,104",A,0.9999191761016846,3.535464566084556e-05,4.5396260247798637e-05,0.006307358307822142
Cosmos3_seed101_0020,102,"96,98,100","104,106,108",A,0.9999703168869019,1.670120400376618e-05,1.300691110373009e-05,0.002135751310561318
Cosmos3_seed101_0020,106,"100,102,104","108,110,112",A,0.9999291896820068,3.535499854478985e-05,3.535499854478985e-05,0.005303249781718478
Cosmos3_seed101_0020,110,"104,106,108","112,114,116",A,0.9999191761016846,3.535464566084556e-05,4.5396260247798637e-05,0.006307358307822142
Cosmos3_seed101_0020,114,"108,110,112","116,118,120",A,0.9999063014984131,3.535418727551587e-05,5.828920257044956e-05,0.0075966296208207496
Cosmos3_seed101_0020,118,"112,114,116","120,122,124",A,0.9999890327453613,6.144145118014421e-06,4.785065357282292e-06,0.0007857137916289503
Cosmos3_seed101_0020,122,"116,118,120","124,126,128",A,0.9999985694885254,6.475943337136414e-07,8.315275294989988e-07,0.00011553246963558195
Cosmos3_seed101_0020,126,"120,122,124","128,130,132",A,0.9999990463256836,5.043472128818394e-07,5.043472128818394e-07,7.56520819322759e-05
Cosmos3_seed101_0020,130,"124,126,128","132,134,136",A,0.9999948740005493,2.2603178422286874e-06,2.902305823226925e-06,0.00040324647443412687
Cosmos3_seed101_0020,134,"128,130,132","136,138,140",C,0.18205657601356506,0.0020224659238010645,0.8159209489822388,81.69321819441393
Cosmos3_seed101_0020,138,"132,134,136","140,142,144",C,0.047282520681619644,0.0030226707458496094,0.949694812297821,95.12061476707458
Cosmos3_seed101_0020,142,"136,138,140","144,146,148",A,0.8858047127723694,0.020832130685448647,0.09336312860250473,10.377919394522905
Cosmos3_seed101_0020,146,"140,142,144","148,150,152",C,0.4226345419883728,0.034691955894231796,0.5426735281944275,56.00195061415434
Cosmos3_seed101_0020,150,"144,146,148","152,154,156",A,0.5426735281944275,0.034691955894231796,0.4226345419883728,43.99805199354887
Cosmos3_seed101_0020,154,"148,150,152","156,158,160",A,0.4802878201007843,0.03942442312836647,0.4802878201007843,50.000003166496754
Cosmos3_seed101_0020,158,"152,154,156","160,162,164",A,0.6617516875267029,0.025658898055553436,0.3125893771648407,32.54188261926174
Cosmos3_seed101_0020,162,"156,158,160","164,166,168",A,0.6077900528907776,0.023566577583551407,0.36864331364631653,38.04266024380922
Cosmos3_seed101_0020,166,"160,162,164","168,170,172",A,0.9425994157791138,0.010471334680914879,0.046929262578487396,5.216492991894484
Cosmos3_seed101_0020,170,"164,166,168","172,174,176",A,0.862922191619873,0.020293984562158585,0.11678381264209747,12.693080492317677
Cosmos3_seed101_0020,174,"168,170,172","176,178,180",A,0.7633456587791443,0.017952170222997665,0.21870221197605133,22.767829708755016
Cosmos3_seed101_0020,178,"172,174,176","180,182,184",A,0.8899053931236267,0.016299186274409294,0.09379533678293228,10.194492992013693
Cosmos3_seed101_0020,182,"176,178,180","184,186,188",A,0.7187020182609558,0.016902251169085503,0.26439571380615234,27.28468393906951
Cosmos3_seed101_0027,6,"0,2,4","8,10,12",A,0.9999938011169434,1.3709505992665072e-06,4.785088094649836e-06,0.000547056339428309
Cosmos3_seed101_0027,10,"4,6,8","12,14,16",A,0.9999963045120239,8.315256536661764e-07,2.902309915953083e-06,0.0003318072742786171
Cosmos3_seed101_0027,14,"8,10,12","16,18,20",A,0.9999850988388062,4.785046257893555e-06,1.0129941983905155e-05,0.0012522465112851933
Cosmos3_seed101_0027,18,"12,14,16","20,22,24",A,0.9999963045120239,1.3709540098716388e-06,2.2603210254601436e-06,0.0002945798030395963
Cosmos3_seed101_0027,22,"16,18,20","24,26,28",A,0.9999991655349731,3.059020627915743e-07,5.043472697252582e-07,6.572983011210454e-05
Cosmos3_seed101_0027,26,"20,22,24","28,30,32",A,0.9999988079071045,3.927858926999761e-07,8.315277568726742e-07,0.00010279207032226623
Cosmos3_seed101_0027,30,"24,26,28","32,34,36",A,0.9999991655349731,3.927860063868138e-07,5.043472697252582e-07,7.007402729186651e-05
Cosmos3_seed101_0027,34,"28,30,32","36,38,40",A,0.9999983310699463,6.475941631833848e-07,1.0677022146410309e-06,0.00013914992962327233
Cosmos3_seed101_0027,38,"32,34,36","40,42,44",A,0.9999994039535522,2.3823682226975507e-07,3.9278612007365155e-07,5.119045312085291e-05
Cosmos3_seed101_0027,42,"36,38,40","44,46,48",A,0.9999990463256836,3.0590203436986485e-07,6.475946179307357e-07,8.005456351156681e-05
Cosmos3_seed101_0027,46,"40,42,44","48,50,52",A,0.9999984502792358,5.043468718213262e-07,1.0677023283278686e-06,0.00013198757642385317
Cosmos3_seed101_0027,50,"44,46,48","52,54,56",A,0.9999994039535522,1.8553903657902993e-07,3.9278612007365155e-07,4.855556383631665e-05
Cosmos3_seed101_0027,54,"48,50,52","56,58,60",A,0.999998927116394,5.043470991950016e-07,6.475945610873168e-07,8.997681106848177e-05
Cosmos3_seed101_0027,58,"52,54,56","60,62,64",A,0.9999971389770508,1.067700964085816e-06,1.7603413198230555e-06,0.00022941918018659635
Cosmos3_seed101_0027,62,"56,58,60","64,66,68",A,0.9999994039535522,1.8553903657902993e-07,3.0590214805670257e-07,3.9867166634621753e-05
Cosmos3_seed101_0027,66,"60,62,64","68,70,72",A,0.9999996423721313,1.4449797447468882e-07,2.3823687911317393e-07,3.1048586635051834e-05
Cosmos3_seed101_0027,70,"64,66,68","72,74,76",A,0.9999995231628418,1.8553906500073936e-07,2.382368506914645e-07,3.310063831918342e-05
Cosmos3_seed101_0027,74,"68,70,72","76,78,80",A,0.9999992847442627,3.059020912132837e-07,3.059020912132837e-07,4.588531368199256e-05
Cosmos3_seed101_0027,78,"72,74,76","80,82,84",A,0.9999994039535522,2.3823682226975507e-07,3.0590214805670257e-07,4.250205591915801e-05
Cosmos3_seed101_0027,82,"76,78,80","84,86,88",A,0.9999992847442627,3.059020912132837e-07,3.927860632302327e-07,5.4573710883687454e-05
Cosmos3_seed101_0027,86,"80,82,84","88,90,92",A,0.9999995231628418,2.382368506914645e-07,2.382368506914645e-07,3.5735527603719675e-05
Cosmos3_seed101_0027,90,"84,86,88","92,94,96",A,0.9999995231628418,1.8553906500073936e-07,2.382368506914645e-07,3.310063831918342e-05
Cosmos3_seed101_0027,94,"88,90,92","96,98,100",A,0.9999995231628418,1.8553906500073936e-07,2.382368506914645e-07,3.310063831918342e-05
Cosmos3_seed101_0027,98,"92,94,96","100,102,104",A,0.9999992847442627,3.059020912132837e-07,3.927860632302327e-07,5.4573710883687454e-05
Cosmos3_seed101_0027,102,"96,98,100","104,106,108",A,0.9999995231628418,1.8553906500073936e-07,2.382368506914645e-07,3.310063831918342e-05
Cosmos3_seed101_0027,106,"100,102,104","108,110,112",A,0.9999992847442627,3.059020912132837e-07,3.059020912132837e-07,4.588531368199256e-05
Cosmos3_seed101_0027,110,"104,106,108","112,114,116",A,0.9999996423721313,1.4449797447468882e-07,1.8553907921159407e-07,2.5778806644893848e-05
Cosmos3_seed101_0027,114,"108,110,112","116,118,120",A,0.9999996423721313,1.4449797447468882e-07,2.3823687911317393e-07,3.1048586635051834e-05
Cosmos3_seed101_0027,118,"112,114,116","120,122,124",A,0.9999995231628418,2.382368506914645e-07,2.382368506914645e-07,3.5735527603719675e-05
Cosmos3_seed101_0027,122,"116,118,120","124,126,128",A,0.9999994039535522,2.3823682226975507e-07,3.0590214805670257e-07,4.250205591915801e-05
Cosmos3_seed101_0027,126,"120,122,124","128,130,132",A,0.9999992847442627,3.059020912132837e-07,3.059020912132837e-07,4.588531368199256e-05
Cosmos3_seed101_0027,130,"124,126,128","132,134,136",A,0.9999996423721313,1.4449797447468882e-07,2.3823687911317393e-07,3.1048586635051834e-05
Cosmos3_seed101_0027,134,"128,130,132","136,138,140",A,0.9999994039535522,2.3823682226975507e-07,3.0590214805670257e-07,4.250205591915801e-05
Cosmos3_seed101_0027,138,"132,134,136","140,142,144",A,0.9999991655349731,3.927860063868138e-07,5.043472697252582e-07,7.007402729186651e-05
Cosmos3_seed101_0027,142,"136,138,140","144,146,148",A,0.9999990463256836,3.927859779651044e-07,6.475946179307357e-07,8.439876069132879e-05
Cosmos3_seed101_0027,146,"140,142,144","148,150,152",A,0.9999991655349731,3.927860063868138e-07,5.043472697252582e-07,7.007402729186651e-05
Cosmos3_seed101_0027,150,"144,146,148","152,154,156",A,0.9999996423721313,1.4449797447468882e-07,2.3823687911317393e-07,3.1048586635051834e-05
Cosmos3_seed101_0027,154,"148,150,152","156,158,160",A,0.9999994039535522,1.8553903657902993e-07,3.0590214805670257e-07,3.9867166634621753e-05
Cosmos3_seed101_0027,158,"152,154,156","160,162,164",A,0.9999994039535522,2.3823682226975507e-07,3.0590214805670257e-07,4.250205591915801e-05
Cosmos3_seed101_0027,162,"156,158,160","164,166,168",A,0.9999996423721313,1.4449797447468882e-07,2.3823687911317393e-07,3.1048586635051834e-05
Cosmos3_seed101_0027,166,"160,162,164","168,170,172",A,0.9999995231628418,1.8553906500073936e-07,2.382368506914645e-07,3.310063831918342e-05
Cosmos3_seed101_0027,170,"164,166,168","172,174,176",A,0.9999996423721313,1.4449797447468882e-07,1.8553907921159407e-07,2.5778806644893848e-05
Cosmos3_seed101_0027,174,"168,170,172","176,178,180",A,0.9999923706054688,1.370948666590266e-06,6.144165581645211e-06,0.0006829639914940344
Cosmos3_seed101_0027,178,"172,174,176","180,182,184",A,0.9999963045120239,8.315256536661764e-07,2.902309915953083e-06,0.0003318072742786171
Cosmos3_seed101_0027,182,"176,178,180","184,186,188",A,0.9999988079071045,3.927858926999761e-07,8.315277568726742e-07,0.00010279207032226623
Cosmos3_seed101_0036,6,"0,2,4","8,10,12",A,0.9999380111694336,3.7264221646182705e-06,5.8291050663683563e-05,0.00601542617459927
Cosmos3_seed101_0036,10,"4,6,8","12,14,16",A,0.9998249411582947,1.6698775652912445e-05,0.0001584335695952177,0.016678295742167393
Cosmos3_seed101_0036,14,"8,10,12","16,18,20",A,0.9998201727867126,2.14415522350464e-05,0.00015843281289562583,0.016915358901314903
Cosmos3_seed101_0036,18,"12,14,16","20,22,24",A,0.9978705644607544,0.00020303510245867074,0.00192634342238307,0.20278609736124054
Cosmos3_seed101_0036,22,"16,18,20","24,26,28",A,0.997947633266449,0.000551949196960777,0.0015003535663709044,0.1776328164851293
Cosmos3_seed101_0036,26,"20,22,24","28,30,32",A,0.9969773292541504,0.0005514125805348158,0.002471259795129299,0.2746966085396707
Cosmos3_seed101_0036,30,"24,26,28","32,34,36",A,0.9953815937042236,0.0005505299777723849,0.004067896865308285,0.4343161854194477
Cosmos3_seed101_0036,34,"28,30,32","36,38,40",A,0.9978705644607544,0.00020303510245867074,0.00192634342238307,0.20278609736124054
Cosmos3_seed101_0036,38,"32,34,36","40,42,44",A,0.999473512172699,9.60610486799851e-05,0.00043051576358266175,0.04785462879226543
Cosmos3_seed101_0036,42,"36,38,40","44,46,48",A,0.9999594688415527,1.3006770132051315e-05,2.7535334083950147e-05,0.0034038719149975805
Cosmos3_seed101_0036,46,"40,42,44","48,50,52",A,0.9997511506080627,4.538863504421897e-05,0.00020341774506960064,0.022611206259171013
Cosmos3_seed101_0036,50,"44,46,48","52,54,56",A,0.9999202489852905,2.1443698642542586e-05,5.829001383972354e-05,0.0069011863160994835
Cosmos3_seed101_0036,54,"48,50,52","56,58,60",A,0.9999945163726807,1.760336658662709e-06,3.726632712641731e-06,0.00046068010419730854
Cosmos3_seed101_0036,58,"52,54,56","60,62,64",A,0.9999706745147705,7.889093467383645e-06,2.1444779122248292e-05,0.0025389325855940115
Cosmos3_seed101_0036,62,"56,58,60","64,66,68",A,0.9999754428863525,7.889130756666418e-06,1.670129131525755e-05,0.002064585669359076
Cosmos3_seed101_0036,66,"60,62,64","68,70,72",A,0.9999516010284424,1.3006668268644717e-05,3.53557916241698e-05,0.0041859125758492155
Cosmos3_seed101_0036,70,"64,66,68","72,74,76",A,0.9998490810394287,2.7532296371646225e-05,0.00012339117529336363,0.013715732347918674
Cosmos3_seed101_0036,74,"68,70,72","76,78,80",A,0.9996639490127563,7.482668297598138e-05,0.0002611707313917577,0.029858407287974842
Cosmos3_seed101_0036,78,"72,74,76","80,82,84",A,0.9987074136734009,0.00012325028365012258,0.0011693660635501146,0.12309912053751759
Cosmos3_seed101_0036,82,"76,78,80","84,86,88",A,0.9998763799667358,2.753304761426989e-05,9.609977132640779e-05,0.010986629513354274
Cosmos3_seed101_0036,86,"80,82,84","88,90,92",A,0.9998490810394287,2.7532296371646225e-05,0.00012339117529336363,0.013715732347918674
Cosmos3_seed101_0036,90,"84,86,88","92,94,96",A,0.9997511506080627,4.538863504421897e-05,0.00020341774506960064,0.022611206259171013
Cosmos3_seed101_0036,94,"88,90,92","96,98,100",A,0.9982383251190186,0.0002607982896734029,0.0015007905894890428,0.16311897343257442
Cosmos3_seed101_0036,98,"92,94,96","100,102,104",A,0.9998490810394287,2.7532296371646225e-05,0.00012339117529336363,0.013715732347918674
Cosmos3_seed101_0036,102,"96,98,100","104,106,108",A,0.9996805191040039,5.8276036725146696e-05,0.0002611750678624958,0.029031308622506913
Cosmos3_seed101_0036,106,"100,102,104","108,110,112",A,0.9998311996459961,4.539226938504726e-05,0.00012338897795416415,0.014608511264668778
Cosmos3_seed101_0036,110,"104,106,108","112,114,116",A,0.9996933937072754,4.538600842352025e-05,0.0002611784148029983,0.028387141901475843
Cosmos3_seed101_0036,114,"108,110,112","116,118,120",A,0.9999915361404419,2.2603103388973977e-06,6.1441605794243515e-06,0.000727431574887305
Cosmos3_seed101_0036,118,"112,114,116","120,122,124",A,0.9999920129776001,1.7603322248760378e-06,6.144163307908457e-06,0.0007024329420346476
Cosmos3_seed101_0036,122,"116,118,120","124,126,128",A,0.9942328333854675,0.0005498946411535144,0.005217255093157291,0.5492202413734049
Cosmos3_seed101_0036,126,"120,122,124","128,130,132",A,0.7758051156997681,0.0019230287289246917,0.2222719043493271,22.323341871378943
Cosmos3_seed101_0036,130,"124,126,128","132,134,136",A,0.9801556468009949,0.0018921454902738333,0.017952177673578262,1.889825041871518
Cosmos3_seed101_0036,134,"128,130,132","136,138,140",A,0.9955973029136658,0.0003339856630191207,0.004068778827786446,0.4235771659296006
Cosmos3_seed101_0036,138,"132,134,136","140,142,144",A,0.9978705644607544,0.00020303510245867074,0.00192634342238307,0.20278609736124054
Cosmos3_seed101_0036,142,"136,138,140","144,146,148",A,0.9995112419128418,5.826617052662186e-05,0.0004305320035200566,0.045966508878336754
Cosmos3_seed101_0036,146,"140,142,144","148,150,152",A,0.9994462132453918,0.00012334146595094353,0.00043050400563515723,0.0492174738610629
Cosmos3_seed101_0036,150,"144,146,148","152,154,156",A,0.9988859295845032,0.00020324169599916786,0.0009108660742640495,0.10124869222636335
Cosmos3_seed101_0036,154,"148,150,152","156,158,160",A,0.9989308714866638,0.00015829190670046955,0.0009109070524573326,0.09900530058075674
Cosmos3_seed101_0036,158,"152,154,156","160,162,164",A,0.9998062252998352,3.535064752213657e-05,0.00015843061555642635,0.017610593931749463
Cosmos3_seed101_0036,162,"156,158,160","164,166,168",A,0.9996933937072754,4.538600842352025e-05,0.0002611784148029983,0.028387141901475843
Cosmos3_seed101_0036,166,"160,162,164","168,170,172",A,0.9991672039031982,0.00012330702156759799,0.0007095829350873828,0.07712364458711818
Cosmos3_seed101_0036,170,"164,166,168","172,174,176",A,0.9998412132263184,3.535188807290979e-05,0.00012339021486695856,0.014106615890341345
Cosmos3_seed101_0036,174,"168,170,172","176,178,180",A,0.9999250173568726,1.6700449123163708e-05,5.829029396409169e-05,0.006664051852567354
Cosmos3_seed101_0036,178,"172,174,176","180,182,184",A,0.9998763799667358,2.753304761426989e-05,9.609977132640779e-05,0.010986629513354274
Cosmos3_seed101_0036,182,"176,178,180","184,186,188",A,0.999473512172699,9.60610486799851e-05,0.00043051576358266175,0.04785462879226543
Cosmos3_seed101_0054,6,"0,2,4","8,10,12",A,0.9998584985733032,4.539350629784167e-05,9.609805420041084e-05,0.011879480734933168
Cosmos3_seed101_0054,10,"4,6,8","12,14,16",A,0.9994035959243774,0.00033526256447657943,0.00026110271573998034,0.042873399797827005
Cosmos3_seed101_0054,14,"8,10,12","16,18,20",A,0.9998897314071655,3.535360156092793e-05,7.484358502551913e-05,0.00925203858059831
Cosmos3_seed101_0054,18,"12,14,16","20,22,24",A,0.999580442905426,0.0001583948323968798,0.00026114893262274563,0.03403463488211855
Cosmos3_seed101_0054,22,"16,18,20","24,26,28",A,0.9995414018630981,0.00012335320934653282,0.0003353087813593447,0.03969853860326111
Cosmos3_seed101_0054,26,"20,22,24","28,30,32",A,0.9997833371162415,5.828203211422078e-05,0.00015842699212953448,0.018756800818664487
