case,frame,prompt,gdino_score,source_similarity,x1,y1,x2,y2,rank
Cosmos3_seed101_0010,24,white cup,0.6024268865585327,0.9538512229919434,435.5144653320313,175.18276977539062,594.4091186523438,372.4474182128906,1
Cosmos3_seed101_0010,24,white cup,0.4726513028144836,0.8392926454544067,371.1270751953125,379.7645568847656,442.4810180664063,484.8121643066406,2
Cosmos3_seed101_0010,27,white cup,0.549601137638092,0.974622368812561,435.4971923828125,174.00180053710938,594.6744384765625,371.8325500488281,1
Cosmos3_seed101_0010,27,white cup,0.4862284660339355,0.8320667743682861,371.2620849609375,378.58013916015625,442.6539306640625,483.7990112304688,2
Cosmos3_seed101_0010,30,white cup,0.591838538646698,0.9713329076766968,435.7706298828125,174.1680908203125,594.6656494140625,372.09613037109375,1
Cosmos3_seed101_0010,30,white cup,0.4435338377952575,0.8296799063682556,371.3219604492188,378.858642578125,442.8059692382813,484.2568359375,2
Cosmos3_seed101_0010,33,white cup,0.6513411998748779,0.9630616903305054,435.9116516113281,174.9931640625,594.8033447265625,372.03564453125,1
Cosmos3_seed101_0010,33,white cup,0.3760946094989776,0.8246954679489136,371.3088684082031,378.85400390625,442.7724914550781,484.2811279296875,2
Cosmos3_seed101_0010,36,white cup,0.5186107158660889,0.9615528583526611,435.6714782714844,174.64157104492188,594.883544921875,372.1970520019531,1
Cosmos3_seed101_0010,36,white cup,0.478910356760025,0.8376869559288025,371.1306762695313,378.8458251953125,442.90179443359375,484.2205200195313,2
Cosmos3_seed101_0010,39,white cup,0.6157688498497009,0.9514452815055847,435.9000244140625,174.90538024902344,594.5010986328125,371.9733276367188,1
Cosmos3_seed101_0010,39,white cup,0.408569723367691,0.8243383169174194,371.3310546875,379.1806945800781,442.6404418945313,484.3454895019531,2
Cosmos3_seed101_0010,42,white cup,0.5793766379356384,0.9695451259613037,435.7302856445313,174.7276611328125,594.3690795898438,372.144287109375,1
Cosmos3_seed101_0010,42,white cup,0.4297561049461365,0.8214844465255737,371.14935302734375,378.8186645507813,442.5606689453125,484.3853149414063,2
Cosmos3_seed101_0010,45,white cup,0.6100451946258545,0.9432390332221985,435.7969970703125,174.66986083984375,594.3358154296875,372.18597412109375,1
Cosmos3_seed101_0010,45,white cup,0.3887293934822082,0.823037326335907,371.232666015625,378.8022766113281,442.6326293945313,484.4070129394531,2
Cosmos3_seed101_0010,48,white cup,0.6752666234970093,0.9541004300117493,435.8118896484375,174.3741455078125,594.4677734375,372.0570068359375,1
Cosmos3_seed101_0010,48,white cup,0.3926109373569488,0.8227189779281616,371.0807189941406,379.0184020996094,442.6936340332031,484.2636413574219,2
Cosmos3_seed101_0010,51,white cup,0.6426315307617188,0.9656375050544739,435.788818359375,174.666259765625,594.3841552734375,372.00982666015625,1
Cosmos3_seed101_0010,51,white cup,0.3845319449901581,0.8223937749862671,371.0003662109375,378.9097595214844,442.8668212890625,484.3329772949219,2
Cosmos3_seed101_0010,54,white cup,0.6028095483779907,0.9638067483901978,435.7089538574219,174.64657592773438,594.3494262695312,372.1334533691406,1
Cosmos3_seed101_0010,54,white cup,0.4025044739246368,0.8194972276687622,371.099853515625,378.5965576171875,442.8732299804688,484.3037109375,2
Cosmos3_seed101_0010,57,white cup,0.6097625494003296,0.9374205470085144,435.8412780761719,174.9363555908203,594.157958984375,372.4967651367188,1
Cosmos3_seed101_0010,57,white cup,0.4007951021194458,0.8205537796020508,371.195556640625,379.1119995117188,443.0411987304688,484.8704223632813,2
Cosmos3_seed101_0010,60,white cup,0.5696214437484741,0.946205735206604,435.7003784179688,174.69403076171875,593.9760131835938,372.3546142578125,1
Cosmos3_seed101_0010,60,white cup,0.4192090630531311,0.8346697688102722,371.3341369628906,379.1687622070313,442.9244079589844,484.6968383789063,2
Cosmos3_seed101_0010,60,white cup,0.1029413044452667,0.6370819807052612,634.3736572265625,370.3638610839844,703.2557373046875,472.9374084472656,3
Cosmos3_seed101_0010,63,white cup,0.5274062156677246,0.9434983730316162,435.8325805664063,174.51272583007812,594.3446655273438,372.2017517089844,1
Cosmos3_seed101_0010,63,white cup,0.4023939669132232,0.8396706581115723,371.4808349609375,378.9494323730469,442.8120727539063,484.3219299316406,2
Cosmos3_seed101_0010,63,white cup,0.298860102891922,0.760232150554657,634.7925415039062,381.6463012695313,694.7734985351562,474.0631103515625,3
Cosmos3_seed101_0010,66,white cup,0.4702900648117065,0.9410616159439087,435.9018249511719,174.53897094726562,594.449951171875,372.1374816894531,1
Cosmos3_seed101_0010,66,white cup,0.4225146770477295,0.8384933471679688,371.49212646484375,378.7908325195313,442.596923828125,484.08782958984375,2
Cosmos3_seed101_0010,66,white cup,0.340469092130661,0.7335184812545776,634.2791137695312,380.9620361328125,692.7522583007812,473.9446411132813,3
Cosmos3_seed101_0010,69,white cup,0.4797183275222778,0.9497537016868591,435.822509765625,175.4561767578125,594.4532470703125,372.6061401367188,1
Cosmos3_seed101_0010,69,white cup,0.4268494844436645,0.828208863735199,371.7334899902344,379.5112609863281,442.5718688964844,484.6893615722656,2
Cosmos3_seed101_0010,69,white cup,0.3628747761249542,0.7514498829841614,629.6580810546875,375.1971130371094,689.7095947265625,469.4672546386719,3
Cosmos3_seed101_0010,72,white cup,0.4601269662380218,0.9496420621871948,435.7651062011719,174.91259765625,594.5350952148438,372.22662353515625,1
Cosmos3_seed101_0010,72,white cup,0.4260716736316681,0.83329176902771,371.76904296875,378.9872131347656,442.6489868164063,484.2897033691406,2
Cosmos3_seed101_0010,72,white cup,0.3541717231273651,0.7112988233566284,621.3602294921875,368.0894775390625,680.7095947265625,463.09320068359375,3
Cosmos3_seed101_0010,75,white cup,0.4261238574981689,0.9344137907028198,435.8377990722656,174.4573516845703,594.44189453125,371.6923828125,1
Cosmos3_seed101_0010,75,white cup,0.4401059746742248,0.8299520611763,371.6204223632813,378.48284912109375,442.64111328125,483.6126098632813,2
Cosmos3_seed101_0010,75,white cup,0.3970471024513244,0.7471938133239746,620.0872802734375,369.48046875,681.798095703125,462.63812255859375,3
Cosmos3_seed101_0010,78,white cup,0.4625051617622375,0.942146897315979,435.972900390625,174.9647979736328,594.4434814453125,372.1644287109375,1
Cosmos3_seed101_0010,78,white cup,0.4235300719738006,0.8251450061798096,371.6376953125,378.8806457519531,442.59967041015625,483.9847717285156,2
Cosmos3_seed101_0010,78,white cup,0.3776961266994476,0.7241101264953613,620.1151733398438,369.9049987792969,681.7592163085938,463.0401306152344,3
Cosmos3_seed101_0010,81,white cup,0.4553234577178955,0.9278310537338257,435.6408081054688,175.4150390625,594.3522338867188,372.4342041015625,1
Cosmos3_seed101_0010,81,white cup,0.4281988739967346,0.819584846496582,371.6162109375,379.5887451171875,442.45751953125,484.5220947265625,2
Cosmos3_seed101_0010,81,white cup,0.3824778497219085,0.7168681621551514,620.0015258789062,370.0694885253906,681.5609741210938,463.6804504394531,3
Cosmos3_seed101_0010,84,white cup,0.3655363619327545,0.9371535778045654,435.4708862304688,174.8806915283203,594.4172973632812,372.4065551757813,1
Cosmos3_seed101_0010,84,white cup,0.4510003328323364,0.8212379813194275,371.5150146484375,378.7349548339844,442.462646484375,484.2157897949219,2
Cosmos3_seed101_0010,84,white cup,0.4151354432106018,0.725499153137207,619.9431762695312,369.34381103515625,681.4660034179688,463.35198974609375,3
Cosmos3_seed101_0010,87,white cup,0.4388304352760315,0.9299432039260864,435.6188354492188,175.06484985351562,594.4242553710938,372.3484191894531,1
Cosmos3_seed101_0010,87,white cup,0.4403197765350342,0.8266738653182983,371.4938354492188,379.2363586425781,442.4737548828125,484.2237854003906,2
Cosmos3_seed101_0010,87,white cup,0.4004723727703094,0.7338879108428955,619.7752685546875,369.4775695800781,681.6812744140625,463.5907287597656,3
Cosmos3_seed101_0010,90,white cup,0.4172531366348266,0.9318013787269592,435.5274963378906,175.0320281982422,594.4813232421875,372.15960693359375,1
Cosmos3_seed101_0010,90,white cup,0.446841686964035,0.8290495276451111,371.4177856445313,379.3719177246094,442.4186401367188,484.1348571777344,2
Cosmos3_seed101_0010,90,white cup,0.4124017655849457,0.7326157689094543,619.7322387695312,369.4676513671875,681.4407348632812,463.61865234375,3
Cosmos3_seed101_0010,93,white cup,0.4914523363113403,0.9494196176528931,435.7662048339844,175.26235961914062,594.1881103515625,372.5016174316406,1
Cosmos3_seed101_0010,93,white cup,0.3238557577133178,0.8159080147743225,371.0356140136719,379.3717651367188,442.6705017089844,484.1080322265625,2
Cosmos3_seed101_0010,93,white cup,0.3919401168823242,0.7191407680511475,619.6886596679688,369.6962890625,681.5989379882812,463.6968383789063,3
Cosmos3_seed101_0010,96,white cup,0.5073562860488892,0.941329836845398,435.41796875,175.16839599609375,594.103759765625,372.5640869140625,1
Cosmos3_seed101_0010,96,white cup,0.2337540239095688,0.7738977670669556,368.8621520996094,379.0607604980469,442.8655090332031,483.9812927246094,2
Cosmos3_seed101_0010,96,white cup,0.4072536826133728,0.7323166131973267,619.4210205078125,369.5718078613281,681.664794921875,463.6847839355469,3
Cosmos3_seed101_0010,99,white cup,0.6806739568710327,0.9278834462165833,435.4417724609375,175.07061767578125,594.3428955078125,372.6278076171875,1
Cosmos3_seed101_0010,99,white cup,0.3916248083114624,0.7459772825241089,619.2958374023438,369.5669860839844,681.7343139648438,463.7890930175781,2
Cosmos3_seed101_0010,102,white cup,0.6409730911254883,0.9339733123779297,435.4656982421875,174.89260864257812,594.3221435546875,372.6939392089844,1
Cosmos3_seed101_0010,102,white cup,0.4185874164104461,0.7435643076896667,619.3690185546875,369.47454833984375,681.474609375,463.7513427734375,2
Cosmos3_seed101_0010,105,white cup,0.6205117702484131,0.9346563220024109,435.3346557617188,174.30430603027344,594.3934936523438,372.2313232421875,1
Cosmos3_seed101_0010,105,white cup,0.3974943459033966,0.7491798400878906,619.3973999023438,369.3345336914063,681.6763305664062,463.3433227539063,2
Cosmos3_seed101_0010,108,white cup,0.6396287083625793,0.9605496525764465,435.1711120605469,174.259765625,594.548095703125,372.2265625,1
Cosmos3_seed101_0010,108,white cup,0.3910005092620849,0.7416015863418579,619.3818359375,369.28460693359375,681.94873046875,463.216064453125,2
Cosmos3_seed101_0010,111,white cup,0.7214541435241699,0.9386172294616699,435.2185668945313,173.68002319335938,594.8532104492188,371.8335876464844,1
Cosmos3_seed101_0010,111,white cup,0.3288624286651611,0.70270174741745,619.5286254882812,369.0979309082031,682.8681030273438,462.6722717285156,2
Cosmos3_seed101_0010,114,white cup,0.6713359355926514,0.9434828162193298,435.4514770507813,174.8754425048828,594.5932006835938,372.4207763671875,1
Cosmos3_seed101_0010,114,white cup,0.353196233510971,0.6988369226455688,619.5206909179688,370.0063171386719,683.1157836914062,463.7484436035156,2
Cosmos3_seed101_0010,117,white cup,0.671203076839447,0.9596555233001709,435.50677490234375,174.46791076660156,594.2730102539062,372.4392700195313,1
Cosmos3_seed101_0010,117,white cup,0.395153284072876,0.6802688241004944,619.6367797851562,370.1186828613281,683.1256713867188,463.5517272949219,2
Cosmos3_seed101_0010,120,white cup,0.605822741985321,0.9515339732170105,435.55511474609375,175.68936157226562,594.5036010742188,373.4342956542969,1
Cosmos3_seed101_0010,120,white cup,0.3734113276004791,0.7199878692626953,619.926025390625,370.8341369628906,683.08935546875,464.5012512207031,2
Cosmos3_seed101_0010,123,white cup,0.670113742351532,0.947739839553833,435.7178649902344,175.74392700195312,594.5831298828125,372.8435974121094,1
Cosmos3_seed101_0010,123,white cup,0.3838505744934082,0.7195079326629639,619.7151489257812,370.8182067871094,683.0169067382812,464.0113220214844,2
Cosmos3_seed101_0010,126,white cup,0.7414374947547913,0.9641953706741333,435.4967041015625,175.40933227539062,594.7515869140625,372.7732238769531,1
Cosmos3_seed101_0010,126,white cup,0.3133491575717926,0.7087529897689819,620.0187377929688,369.9344177246094,683.2416381835938,463.7419738769531,2
Cosmos3_seed101_0010,129,white cup,0.6956761479377747,0.949404776096344,435.41156005859375,175.27972412109375,594.7913208007812,372.9012451171875,1
Cosmos3_seed101_0010,129,white cup,0.3375370800495147,0.6955378651618958,619.8424072265625,363.4136352539063,684.1512451171875,463.8887939453125,2
Cosmos3_seed101_0010,132,white cup,0.7729888558387756,0.9219661951065063,435.5553588867188,174.75559997558594,594.7533569335938,372.5645751953125,1
Cosmos3_seed101_0010,132,white cup,0.2617040276527405,0.6909371018409729,618.8322143554688,374.8592529296875,682.5979614257812,463.1915893554688,2
Cosmos3_seed101_0010,132,white cup,0.1162803024053573,0.6201977133750916,627.4260864257812,347.3208312988281,684.4657592773438,397.8659973144531,3
Cosmos3_seed101_0010,135,white cup,0.716145396232605,0.9239863157272339,435.8067932128906,175.2227020263672,594.4205322265625,372.1336059570313,1
Cosmos3_seed101_0010,135,white cup,0.2982313632965088,0.7208395004272461,618.958251953125,379.96575927734375,681.9708251953125,463.0303955078125,2
Cosmos3_seed101_0010,135,white cup,0.1265284717082977,0.6732732057571411,626.0084838867188,334.8847351074219,689.7080688476562,396.4909973144531,3
Cosmos3_seed101_0010,138,white cup,0.8264628648757935,0.9413182735443115,435.6266784667969,174.93093872070312,594.5814819335938,372.4058532714844,1
Cosmos3_seed101_0010,138,white cup,0.2217983305454254,0.7027636766433716,619.1470336914062,379.1749267578125,681.8630981445312,463.3958740234375,2
Cosmos3_seed101_0010,141,white cup,0.6553428769111633,0.9210493564605713,435.5907287597656,174.59423828125,594.3220825195312,372.0567626953125,1
Cosmos3_seed101_0010,141,white cup,0.372525155544281,0.7225964665412903,618.9194946289062,370.0350646972656,681.6586303710938,462.9210510253906,2
Cosmos3_seed101_0010,141,white cup,0.1671596020460128,0.6886811256408691,613.2657470703125,300.7923278808594,678.615478515625,373.5264587402344,3
Cosmos3_seed101_0010,144,white cup,0.6821056008338928,0.9336209297180176,435.676025390625,175.9156036376953,593.95458984375,372.916259765625,1
Cosmos3_seed101_0010,144,white cup,0.3552517592906952,0.7447279691696167,618.96533203125,369.8249206542969,682.2677001953125,463.9345397949219,2
Cosmos3_seed101_0010,144,white cup,0.1099247708916664,0.6701371669769287,591.7501220703125,265.11181640625,657.872802734375,337.63641357421875,3
Cosmos3_seed101_0010,147,white cup,0.6401799321174622,0.9230797290802002,435.1101684570313,174.60623168945312,595.2092895507812,372.5310974121094,1
Cosmos3_seed101_0010,147,white cup,0.3619202673435211,0.7449783086776733,618.9566040039062,369.17041015625,682.1663208007812,463.692138671875,2
Cosmos3_seed101_0010,150,white cup,0.5353527665138245,0.8819707036018372,434.9351806640625,174.46124267578125,592.232666015625,372.777587890625,1
Cosmos3_seed101_0010,150,white cup,0.4048245847225189,0.7421905994415283,618.77587890625,369.2075500488281,682.056884765625,463.7113952636719,2
Cosmos3_seed101_0010,153,white cup,0.3270627856254577,0.8330999612808228,435.18408203125,173.40223693847656,593.6392822265625,372.3247680664063,1
Cosmos3_seed101_0010,153,white cup,0.5399974584579468,0.7330038547515869,618.91796875,368.569580078125,682.0877685546875,463.5408935546875,2
Cosmos3_seed101_0010,156,white cup,0.2947389781475067,0.8855463266372681,435.2168273925781,173.73284912109375,594.0570678710938,372.4904174804688,1
Cosmos3_seed101_0010,156,white cup,0.5751307606697083,0.7548502683639526,618.9293212890625,368.5723876953125,681.9461669921875,463.6326904296875,2
Cosmos3_seed101_0010,159,white cup,0.3121530711650848,0.8896677494049072,435.4970703125,173.29281616210938,594.2093505859375,372.5265197753906,1
Cosmos3_seed101_0010,159,white cup,0.5610066056251526,0.7553112506866455,619.019775390625,368.7373962402344,682.14404296875,463.7444763183594,2
Cosmos3_seed101_0010,162,white cup,0.3254398703575134,0.8630594611167908,435.3671569824219,173.00006103515625,594.7788696289062,372.5374145507813,1
Cosmos3_seed101_0010,162,white cup,0.5589179992675781,0.7462081909179688,618.983154296875,368.6923522949219,682.4891357421875,463.9164123535156,2
Cosmos3_seed101_0010,165,white cup,0.320399135351181,0.9279211759567261,435.7938232421875,172.74050903320312,594.54541015625,372.3623962402344,1
Cosmos3_seed101_0010,165,white cup,0.5456503033638,0.7513841390609741,618.814453125,368.551513671875,682.385498046875,463.5514526367188,2
Cosmos3_seed101_0010,168,white cup,0.380962997674942,0.879676342010498,438.8330078125,171.63482666015625,593.9180908203125,373.0185546875,1
Cosmos3_seed101_0010,168,white cup,0.4774691760540008,0.7613540887832642,618.880859375,368.6780395507813,682.372314453125,463.5306396484375,2
Cosmos3_seed101_0010,171,white cup,0.5064414739608765,0.8104513883590698,438.5647583007813,174.41477966308594,594.0132446289062,372.9410400390625,1
Cosmos3_seed101_0010,171,white cup,0.4103274047374725,0.7591662406921387,618.380126953125,368.6626281738281,682.418701171875,463.1593322753906,2
Cosmos3_seed101_0010,174,white cup,0.3980282545089721,0.8383698463439941,438.2268981933594,174.54885864257812,593.6019287109375,372.9186706542969,1
Cosmos3_seed101_0010,174,white cup,0.4904942810535431,0.7480175495147705,618.435791015625,368.455810546875,682.291748046875,463.11181640625,2
Cosmos3_seed101_0010,177,white cup,0.3471764624118805,0.8759185075759888,438.5017395019531,173.55198669433594,595.366943359375,372.854248046875,1
Cosmos3_seed101_0010,177,white cup,0.5391911864280701,0.754866898059845,618.650390625,368.464599609375,682.387451171875,463.2399291992188,2
Cosmos3_seed101_0010,180,white cup,0.489254891872406,0.9430046081542969,438.5484619140625,173.87152099609375,595.3651123046875,372.90631103515625,1
Cosmos3_seed101_0010,180,white cup,0.434050440788269,0.7742606997489929,618.8939208984375,368.7515258789063,682.207763671875,463.05859375,2
Cosmos3_seed101_0010,183,white cup,0.4198686182498932,0.9487905502319336,438.3587646484375,174.77764892578125,595.3265380859375,373.32958984375,1
Cosmos3_seed101_0010,183,white cup,0.4868898689746856,0.7398034334182739,619.091552734375,369.006591796875,682.4586181640625,463.7540893554688,2
Cosmos3_seed101_0010,186,white cup,0.538415789604187,0.9472194910049438,438.5505065917969,174.75962829589844,595.0426635742188,373.1871337890625,1
Cosmos3_seed101_0010,186,white cup,0.4241189062595367,0.7210366725921631,619.1658935546875,369.06634521484375,682.262451171875,463.4989013671875,2
Cosmos3_seed101_0010,188,white cup,0.6284610629081726,0.9540446996688843,438.60198974609375,174.93524169921875,595.1069946289062,373.22802734375,1
Cosmos3_seed101_0010,188,white cup,0.3765152394771576,0.7266108393669128,619.1218872070312,369.2715148925781,682.2182006835938,463.4332580566406,2
Cosmos3_seed101_0020,0,banana,0.8148337006568909,0.9625452756881714,548.5686645507812,424.8958129882813,691.5175170898438,504.3040161132813,1
Cosmos3_seed101_0020,3,banana,0.8143229484558105,0.9656141996383667,548.6375122070312,424.8145751953125,691.5855102539062,504.3638916015625,1
Cosmos3_seed101_0020,6,banana,0.8263135552406311,0.9644274711608887,548.8428955078125,424.8442993164063,691.0849609375,504.2464599609375,1
Cosmos3_seed101_0020,9,banana,0.8271018862724304,0.9677661657333374,549.0668334960938,424.868408203125,691.3598022460938,504.493896484375,1
Cosmos3_seed101_0020,12,banana,0.8252668380737305,0.9665626883506775,549.5134887695312,424.745849609375,691.4216918945312,504.3863525390625,1
Cosmos3_seed101_0020,15,banana,0.826762855052948,0.9601659178733826,548.6865234375,424.9593811035156,691.369384765625,504.4891052246094,1
Cosmos3_seed101_0020,18,banana,0.8161069750785828,0.9685348272323608,548.7116088867188,425.0532836914063,691.2040405273438,504.60943603515625,1
Cosmos3_seed101_0020,21,banana,0.8154270648956299,0.9641333818435669,548.9960327148438,424.8589782714844,691.3923950195312,504.4707336425781,1
Cosmos3_seed101_0020,24,banana,0.7924802303314209,0.9611778259277344,549.2932739257812,425.0573120117188,691.3655395507812,504.3272705078125,1
Cosmos3_seed101_0020,27,banana,0.7938094735145569,0.9619913101196289,549.3139038085938,425.0002136230469,691.4461059570312,504.1771545410156,1
Cosmos3_seed101_0020,30,banana,0.787860631942749,0.9590946435928345,549.439697265625,424.8999633789063,691.3563232421875,504.2220458984375,1
Cosmos3_seed101_0020,33,banana,0.8085039258003235,0.9525433778762817,549.421875,425.2960205078125,691.600830078125,504.5034790039063,1
Cosmos3_seed101_0020,36,banana,0.8101990222930908,0.950901985168457,549.5010375976562,425.0829162597656,691.5180053710938,504.3019104003906,1
Cosmos3_seed101_0020,39,banana,0.8139018416404724,0.9533170461654663,549.2293701171875,424.9097900390625,691.6143798828125,504.3072509765625,1
Cosmos3_seed101_0020,42,banana,0.8048195838928223,0.9394042491912842,549.406494140625,424.973388671875,691.44677734375,504.2423706054688,1
Cosmos3_seed101_0020,45,banana,0.7332890033721924,0.9472141265869141,549.5357666015625,425.1800231933594,691.3349609375,504.2179260253906,1
Cosmos3_seed101_0020,45,banana,0.1188755333423614,0.6656653881072998,549.46044921875,205.03021240234372,714.56494140625,504.3443603515625,2
Cosmos3_seed101_0020,45,banana,0.1022461727261543,0.6194734573364258,551.1212768554688,60.659759521484375,1199.8154296875,713.974365234375,3
Cosmos3_seed101_0020,48,banana,0.7575954794883728,0.939002275466919,549.7123413085938,425.2907104492188,691.1511840820312,504.2498779296875,1
Cosmos3_seed101_0020,51,banana,0.7756151556968689,0.9446233510971069,549.6229858398438,425.2799987792969,691.3306274414062,504.0741882324219,1
Cosmos3_seed101_0020,54,banana,0.762395441532135,0.9365105628967285,549.4669189453125,425.3629150390625,691.4769287109375,504.35791015625,1
Cosmos3_seed101_0020,54,banana,0.1163641661405563,0.6659348011016846,548.9840087890625,214.3026580810547,709.8548583984375,504.5396728515625,2
Cosmos3_seed101_0020,57,banana,0.7571291327476501,0.9405760765075684,549.4826049804688,425.2791137695313,691.6546020507812,504.53509521484375,1
Cosmos3_seed101_0020,57,banana,0.1134975776076316,0.6721794605255127,549.2181396484375,217.93228149414065,709.047607421875,504.6678771972656,2
Cosmos3_seed101_0020,57,banana,0.1027587801218032,0.6190899610519409,552.0762939453125,70.34078979492188,1187.5418701171875,714.314208984375,3
Cosmos3_seed101_0020,60,banana,0.7604239583015442,0.9394921064376831,549.7274780273438,425.1266784667969,691.4100952148438,504.3206481933594,1
Cosmos3_seed101_0020,60,banana,0.1017339378595352,0.6654305458068848,549.3057250976562,219.31753540039065,707.4924926757812,504.4051818847656,2
Cosmos3_seed101_0020,60,banana,0.1044961661100387,0.6149516701698303,552.0289306640625,71.38357543945312,1185.584716796875,713.8978271484375,3
Cosmos3_seed101_0020,63,banana,0.757662296295166,0.9377542734146118,549.9105224609375,425.1317443847656,691.51416015625,504.3756408691406,1
Cosmos3_seed101_0020,63,banana,0.1185947507619857,0.6750695705413818,549.6005249023438,220.9940490722656,706.5929565429688,504.5831604003906,2
Cosmos3_seed101_0020,63,banana,0.1024567037820816,0.618881106376648,551.5067749023438,72.76223754882812,1183.020751953125,713.7999267578125,3
Cosmos3_seed101_0020,66,banana,0.7727444767951965,0.9480408430099487,549.6111450195312,426.15667724609375,691.3085327148438,504.8389892578125,1
Cosmos3_seed101_0020,66,banana,0.1016892194747924,0.6707316637039185,549.2872924804688,221.9581756591797,704.1257934570312,504.9619140625,2
Cosmos3_seed101_0020,69,banana,0.795490026473999,0.9365394115447998,550.1087646484375,425.5439453125,689.464111328125,505.146728515625,1
Cosmos3_seed101_0020,72,banana,0.7829504013061523,0.9105332493782043,547.2099609375,419.5496215820313,683.80712890625,503.477294921875,1
Cosmos3_seed101_0020,75,banana,0.7749795317649841,0.9211598634719849,546.9619140625,406.7428588867188,676.75244140625,493.40625,1
Cosmos3_seed101_0020,78,banana,0.7638283967971802,0.9109998345375061,546.378173828125,387.2191162109375,672.2454833984375,480.0350341796875,1
Cosmos3_seed101_0020,81,banana,0.750764787197113,0.9179520606994629,560.0276489257812,378.9183349609375,673.0474243164062,468.6339721679688,1
Cosmos3_seed101_0020,84,banana,0.7456871867179871,0.9109330177307129,570.96337890625,374.6768493652344,681.1722412109375,462.8196105957031,1
Cosmos3_seed101_0020,84,banana,0.1052027940750122,0.6129205822944641,576.22119140625,61.92819213867188,1184.189453125,714.3758544921875,2
Cosmos3_seed101_0020,87,banana,0.7488604784011841,0.884483277797699,586.8809814453125,372.5113220214844,690.5765380859375,454.8459777832031,1
Cosmos3_seed101_0020,87,banana,0.1063174456357956,0.6141825318336487,589.6099243164062,62.33560180664063,1184.687255859375,714.6517333984375,2
Cosmos3_seed101_0020,90,banana,0.7514563798904419,0.8875342607498169,596.6692504882812,368.0618286132813,694.9963989257812,449.71484375,1
Cosmos3_seed101_0020,90,banana,0.1052406132221221,0.6220109462738037,598.8997802734375,61.9058837890625,1187.580810546875,714.7940673828125,2
Cosmos3_seed101_0020,93,banana,0.6986969113349915,0.9061012268066406,605.4642333984375,365.8102416992188,697.5550537109375,448.8682861328125,1
Cosmos3_seed101_0020,93,banana,0.1516758501529693,0.6295868158340454,605.5442504882812,62.3157958984375,1189.34716796875,715.2288818359375,2
Cosmos3_seed101_0020,96,banana,0.6430429220199585,0.8763179779052734,620.1522216796875,366.9742126464844,703.868896484375,449.9645690917969,1
Cosmos3_seed101_0020,96,banana,0.1919862329959869,0.6255688667297363,616.0885620117188,64.60955810546875,1189.645263671875,715.4722900390625,2
Cosmos3_seed101_0020,96,banana,0.1071779355406761,0.5748634338378906,616.563720703125,65.30450439453125,986.879150390625,449.9793701171875,3
Cosmos3_seed101_0020,99,banana,0.5900546908378601,0.888922929763794,627.73046875,368.6562805175781,712.1961669921875,451.2417907714844,1
Cosmos3_seed101_0020,99,banana,0.1106502711772918,0.6995514631271362,626.8757934570312,188.15577697753903,761.0021362304688,450.9130859375,2
Cosmos3_seed101_0020,99,banana,0.2074939608573913,0.6284558176994324,626.5059814453125,66.73239135742188,1190.46533203125,715.32470703125,3
Cosmos3_seed101_0020,99,banana,0.1396612226963043,0.6231480240821838,626.1465454101562,67.42320251464844,990.1693725585938,451.4989013671875,4
Cosmos3_seed101_0020,102,banana,0.5600612759590149,0.8956257104873657,648.0718383789062,369.9585571289063,718.5245971679688,451.345458984375,1
Cosmos3_seed101_0020,102,banana,0.1061053648591041,0.8158514499664307,681.885009765625,375.4088439941406,718.281982421875,450.7057800292969,2
Cosmos3_seed101_0020,102,banana,0.1270118802785873,0.8141868114471436,640.402587890625,288.4820251464844,719.7371826171875,451.2549743652344,3
Cosmos3_seed101_0020,102,banana,0.1225423216819763,0.7218545079231262,641.0240478515625,191.7529144287109,762.2979736328125,451.3487548828125,4
Cosmos3_seed101_0020,102,banana,0.1487891674041748,0.6421126127243042,640.9921875,69.91519165039062,994.2960205078124,451.5050964355469,5
Cosmos3_seed101_0020,102,banana,0.2164882719516754,0.6257290840148926,638.9500732421875,69.31167602539062,1189.6942138671875,715.6322021484375,6
Cosmos3_seed101_0020,105,banana,0.4373064339160919,0.8797457814216614,653.9425048828125,370.33447265625,722.0357666015625,453.2764892578125,1
Cosmos3_seed101_0020,105,banana,0.2254341542720794,0.7926019430160522,688.9292602539062,375.4713134765625,722.0448608398438,452.9490966796875,2
Cosmos3_seed101_0020,105,banana,0.1005788668990135,0.7891687750816345,654.5159301757812,294.0639038085937,759.7919311523438,453.1494140625,3
Cosmos3_seed101_0020,105,banana,0.1742414385080337,0.6241218447685242,652.015380859375,71.61106872558594,994.552001953125,453.1126708984375,4
Cosmos3_seed101_0020,105,banana,0.2834832668304443,0.6226539015769958,655.0899658203125,71.4552001953125,1188.370849609375,716.0305786132812,5
Cosmos3_seed101_0020,105,banana,0.114301286637783,0.5768449306488037,894.4680786132812,646.37744140625,1031.771484375,718.38623046875,6
Cosmos3_seed101_0020,108,banana,0.5275864601135254,0.8756919503211975,660.872802734375,374.244384765625,724.70556640625,455.43658447265625,1
Cosmos3_seed101_0020,108,banana,0.1107373088598251,0.8095439076423645,648.9075927734375,290.5177307128906,728.8916015625,456.1379089355469,2
Cosmos3_seed101_0020,108,banana,0.1086196899414062,0.7779936790466309,693.9151611328125,378.9923706054688,724.52490234375,454.57708740234375,3
