case,frame,prompt,rank,gdino_score,phrase,x1,y1,x2,y2
Cosmos3_seed101_0010,48,white cup,1,0.6752666234970093,white cup,435.8118896484375,174.3741455078125,594.4677734375,372.0570068359375
Cosmos3_seed101_0010,48,white cup,2,0.39261093735694885,white cup,371.0807189941406,379.0184020996094,442.6936340332031,484.2636413574219
Cosmos3_seed101_0010,51,white cup,1,0.6426315307617188,white cup,435.788818359375,174.666259765625,594.3841552734375,372.00982666015625
Cosmos3_seed101_0010,51,white cup,2,0.3845319449901581,white cup,371.0003662109375,378.9097595214844,442.8668212890625,484.3329772949219
Cosmos3_seed101_0010,54,white cup,1,0.6028095483779907,white cup,435.7089538574219,174.64657592773438,594.3494262695312,372.1334533691406
Cosmos3_seed101_0010,54,white cup,2,0.40250447392463684,white cup,371.099853515625,378.5965576171875,442.87322998046875,484.3037109375
Cosmos3_seed101_0010,57,white cup,1,0.6097625494003296,white cup,435.8412780761719,174.9363555908203,594.157958984375,372.49676513671875
Cosmos3_seed101_0010,57,white cup,2,0.4007951021194458,white cup,371.195556640625,379.11199951171875,443.04119873046875,484.87042236328125
Cosmos3_seed101_0010,60,white cup,1,0.5696214437484741,white cup,435.70037841796875,174.69403076171875,593.9760131835938,372.3546142578125
Cosmos3_seed101_0010,60,white cup,2,0.4192090630531311,white cup,371.3341369628906,379.16876220703125,442.9244079589844,484.69683837890625
Cosmos3_seed101_0010,60,white cup,3,0.10294130444526672,white cup,634.3736572265625,370.3638610839844,703.2557373046875,472.9374084472656
Cosmos3_seed101_0010,63,white cup,1,0.5274062156677246,white cup,435.83258056640625,174.51272583007812,594.3446655273438,372.2017517089844
Cosmos3_seed101_0010,63,white cup,2,0.40239396691322327,white cup,371.4808349609375,378.9494323730469,442.81207275390625,484.3219299316406
Cosmos3_seed101_0010,63,white cup,3,0.298860102891922,white cup,634.7925415039062,381.64630126953125,694.7734985351562,474.0631103515625
Cosmos3_seed101_0010,66,white cup,1,0.47029006481170654,white cup,435.9018249511719,174.53897094726562,594.449951171875,372.1374816894531
Cosmos3_seed101_0010,66,white cup,2,0.4225146770477295,white cup,371.49212646484375,378.79083251953125,442.596923828125,484.08782958984375
Cosmos3_seed101_0010,66,white cup,3,0.340469092130661,white cup,634.2791137695312,380.9620361328125,692.7522583007812,473.94464111328125
Cosmos3_seed101_0010,69,white cup,1,0.47971832752227783,white cup,435.822509765625,175.4561767578125,594.4532470703125,372.60614013671875
Cosmos3_seed101_0010,69,white cup,2,0.42684948444366455,white cup,371.7334899902344,379.5112609863281,442.5718688964844,484.6893615722656
Cosmos3_seed101_0010,69,white cup,3,0.3628747761249542,white cup,629.6580810546875,375.1971130371094,689.7095947265625,469.4672546386719
Cosmos3_seed101_0010,72,white cup,1,0.46012696623802185,white cup,435.7651062011719,174.91259765625,594.5350952148438,372.22662353515625
Cosmos3_seed101_0010,72,white cup,2,0.4260716736316681,white cup,371.76904296875,378.9872131347656,442.64898681640625,484.2897033691406
Cosmos3_seed101_0010,72,white cup,3,0.3541717231273651,white cup,621.3602294921875,368.0894775390625,680.7095947265625,463.09320068359375
Cosmos3_seed101_0010,75,white cup,1,0.44010597467422485,white cup,371.62042236328125,378.48284912109375,442.64111328125,483.61260986328125
Cosmos3_seed101_0010,75,white cup,2,0.42612385749816895,white cup,435.8377990722656,174.4573516845703,594.44189453125,371.6923828125
Cosmos3_seed101_0010,75,white cup,3,0.39704710245132446,white cup,620.0872802734375,369.48046875,681.798095703125,462.63812255859375
Cosmos3_seed101_0010,78,white cup,1,0.46250516176223755,white cup,435.972900390625,174.9647979736328,594.4434814453125,372.1644287109375
Cosmos3_seed101_0010,78,white cup,2,0.42353007197380066,white cup,371.6376953125,378.8806457519531,442.59967041015625,483.9847717285156
Cosmos3_seed101_0010,78,white cup,3,0.37769612669944763,white cup,620.1151733398438,369.9049987792969,681.7592163085938,463.0401306152344
Cosmos3_seed101_0010,81,white cup,1,0.4553234577178955,white cup,435.64080810546875,175.4150390625,594.3522338867188,372.4342041015625
Cosmos3_seed101_0010,81,white cup,2,0.4281988739967346,white cup,371.6162109375,379.5887451171875,442.45751953125,484.5220947265625
Cosmos3_seed101_0010,81,white cup,3,0.38247784972190857,white cup,620.0015258789062,370.0694885253906,681.5609741210938,463.6804504394531
Cosmos3_seed101_0010,84,white cup,1,0.4510003328323364,white cup,371.5150146484375,378.7349548339844,442.462646484375,484.2157897949219
Cosmos3_seed101_0010,84,white cup,2,0.4151354432106018,white cup,619.9431762695312,369.34381103515625,681.4660034179688,463.35198974609375
Cosmos3_seed101_0010,84,white cup,3,0.3655363619327545,white cup,435.47088623046875,174.8806915283203,594.4172973632812,372.40655517578125
Cosmos3_seed101_0010,87,white cup,1,0.4403197765350342,white cup,371.49383544921875,379.2363586425781,442.4737548828125,484.2237854003906
Cosmos3_seed101_0010,87,white cup,2,0.4388304352760315,white cup,435.61883544921875,175.06484985351562,594.4242553710938,372.3484191894531
Cosmos3_seed101_0010,87,white cup,3,0.40047237277030945,white cup,619.7752685546875,369.4775695800781,681.6812744140625,463.5907287597656
Cosmos3_seed101_0010,90,white cup,1,0.44684168696403503,white cup,371.41778564453125,379.3719177246094,442.41864013671875,484.1348571777344
Cosmos3_seed101_0010,90,white cup,2,0.41725313663482666,white cup,435.5274963378906,175.0320281982422,594.4813232421875,372.15960693359375
Cosmos3_seed101_0010,90,white cup,3,0.4124017655849457,white cup,619.7322387695312,369.4676513671875,681.4407348632812,463.61865234375
Cosmos3_seed101_0010,93,white cup,1,0.49145233631134033,white cup,435.7662048339844,175.26235961914062,594.1881103515625,372.5016174316406
Cosmos3_seed101_0010,93,white cup,2,0.3919401168823242,white cup,619.6886596679688,369.6962890625,681.5989379882812,463.69683837890625
Cosmos3_seed101_0010,93,white cup,3,0.32385575771331787,white cup,371.0356140136719,379.37176513671875,442.6705017089844,484.1080322265625
Cosmos3_seed101_0010,96,white cup,1,0.5073562860488892,white cup,435.41796875,175.16839599609375,594.103759765625,372.5640869140625
Cosmos3_seed101_0010,96,white cup,2,0.4072536826133728,white cup,619.4210205078125,369.5718078613281,681.664794921875,463.6847839355469
Cosmos3_seed101_0010,96,white cup,3,0.2337540239095688,white cup,368.8621520996094,379.0607604980469,442.8655090332031,483.9812927246094
Cosmos3_seed101_0010,99,white cup,1,0.6806739568710327,white cup,435.4417724609375,175.07061767578125,594.3428955078125,372.6278076171875
Cosmos3_seed101_0010,99,white cup,2,0.3916248083114624,white cup,619.2958374023438,369.5669860839844,681.7343139648438,463.7890930175781
Cosmos3_seed101_0010,102,white cup,1,0.6409730911254883,white cup,435.4656982421875,174.89260864257812,594.3221435546875,372.6939392089844
Cosmos3_seed101_0010,102,white cup,2,0.41858741641044617,white cup,619.3690185546875,369.47454833984375,681.474609375,463.7513427734375
Cosmos3_seed101_0010,105,white cup,1,0.6205117702484131,white cup,435.33465576171875,174.30430603027344,594.3934936523438,372.2313232421875
Cosmos3_seed101_0010,105,white cup,2,0.3974943459033966,white cup,619.3973999023438,369.33453369140625,681.6763305664062,463.34332275390625
Cosmos3_seed101_0010,108,white cup,1,0.6396287083625793,white cup,435.1711120605469,174.259765625,594.548095703125,372.2265625
Cosmos3_seed101_0010,108,white cup,2,0.39100050926208496,white cup,619.3818359375,369.28460693359375,681.94873046875,463.216064453125
Cosmos3_seed101_0010,111,white cup,1,0.7214541435241699,white cup,435.21856689453125,173.68002319335938,594.8532104492188,371.8335876464844
Cosmos3_seed101_0010,111,white cup,2,0.32886242866516113,white cup,619.5286254882812,369.0979309082031,682.8681030273438,462.6722717285156
Cosmos3_seed101_0010,114,white cup,1,0.6713359355926514,white cup,435.45147705078125,174.8754425048828,594.5932006835938,372.4207763671875
Cosmos3_seed101_0010,114,white cup,2,0.35319623351097107,white cup,619.5206909179688,370.0063171386719,683.1157836914062,463.7484436035156
Cosmos3_seed101_0010,117,white cup,1,0.671203076839447,white cup,435.50677490234375,174.46791076660156,594.2730102539062,372.43927001953125
Cosmos3_seed101_0010,117,white cup,2,0.395153284072876,white cup,619.6367797851562,370.1186828613281,683.1256713867188,463.5517272949219
Cosmos3_seed101_0010,120,white cup,1,0.605822741985321,white cup,435.55511474609375,175.68936157226562,594.5036010742188,373.4342956542969
Cosmos3_seed101_0010,120,white cup,2,0.3734113276004791,white cup,619.926025390625,370.8341369628906,683.08935546875,464.5012512207031
Cosmos3_seed101_0010,123,white cup,1,0.670113742351532,white cup,435.7178649902344,175.74392700195312,594.5831298828125,372.8435974121094
Cosmos3_seed101_0010,123,white cup,2,0.3838505744934082,white cup,619.7151489257812,370.8182067871094,683.0169067382812,464.0113220214844
Cosmos3_seed101_0010,126,white cup,1,0.7414374947547913,white cup,435.4967041015625,175.40933227539062,594.7515869140625,372.7732238769531
Cosmos3_seed101_0010,126,white cup,2,0.3133491575717926,white cup,620.0187377929688,369.9344177246094,683.2416381835938,463.7419738769531
Cosmos3_seed101_0010,129,white cup,1,0.6956761479377747,white cup,435.41156005859375,175.27972412109375,594.7913208007812,372.9012451171875
Cosmos3_seed101_0010,129,white cup,2,0.33753708004951477,white cup,619.8424072265625,363.41363525390625,684.1512451171875,463.8887939453125
Cosmos3_seed101_0010,132,white cup,1,0.7729888558387756,white cup,435.55535888671875,174.75559997558594,594.7533569335938,372.5645751953125
Cosmos3_seed101_0010,132,white cup,2,0.2617040276527405,white cup,618.8322143554688,374.8592529296875,682.5979614257812,463.19158935546875
Cosmos3_seed101_0010,132,white cup,3,0.11628030240535736,white cup,627.4260864257812,347.3208312988281,684.4657592773438,397.8659973144531
Cosmos3_seed101_0010,135,white cup,1,0.716145396232605,white cup,435.8067932128906,175.2227020263672,594.4205322265625,372.13360595703125
Cosmos3_seed101_0010,135,white cup,2,0.2982313632965088,white cup,618.958251953125,379.96575927734375,681.9708251953125,463.0303955078125
Cosmos3_seed101_0010,135,white cup,3,0.12652847170829773,white cup,626.0084838867188,334.8847351074219,689.7080688476562,396.4909973144531
Cosmos3_seed101_0010,138,white cup,1,0.8264628648757935,white cup,435.6266784667969,174.93093872070312,594.5814819335938,372.4058532714844
Cosmos3_seed101_0010,138,white cup,2,0.22179833054542542,white cup,619.1470336914062,379.1749267578125,681.8630981445312,463.3958740234375
Cosmos3_seed101_0010,141,white cup,1,0.6553428769111633,white cup,435.5907287597656,174.59423828125,594.3220825195312,372.0567626953125
Cosmos3_seed101_0010,141,white cup,2,0.372525155544281,white cup,618.9194946289062,370.0350646972656,681.6586303710938,462.9210510253906
Cosmos3_seed101_0010,141,white cup,3,0.16715960204601288,white cup,613.2657470703125,300.7923278808594,678.615478515625,373.5264587402344
Cosmos3_seed101_0010,144,white cup,1,0.6821056008338928,white cup,435.676025390625,175.9156036376953,593.95458984375,372.916259765625
Cosmos3_seed101_0010,144,white cup,2,0.3552517592906952,white cup,618.96533203125,369.8249206542969,682.2677001953125,463.9345397949219
Cosmos3_seed101_0010,144,white cup,3,0.10992477089166641,white cup,591.7501220703125,265.11181640625,657.872802734375,337.63641357421875
Cosmos3_seed101_0010,147,white cup,1,0.6401799321174622,white cup,435.11016845703125,174.60623168945312,595.2092895507812,372.5310974121094
Cosmos3_seed101_0010,147,white cup,2,0.3619202673435211,white cup,618.9566040039062,369.17041015625,682.1663208007812,463.692138671875
Cosmos3_seed101_0010,150,white cup,1,0.5353527665138245,white cup,434.9351806640625,174.46124267578125,592.232666015625,372.777587890625
Cosmos3_seed101_0010,150,white cup,2,0.4048245847225189,white cup,618.77587890625,369.2075500488281,682.056884765625,463.7113952636719
Cosmos3_seed101_0010,153,white cup,1,0.5399974584579468,white cup,618.91796875,368.569580078125,682.0877685546875,463.5408935546875
Cosmos3_seed101_0010,153,white cup,2,0.32706278562545776,white cup,435.18408203125,173.40223693847656,593.6392822265625,372.32476806640625
Cosmos3_seed101_0010,156,white cup,1,0.5751307606697083,white cup,618.9293212890625,368.5723876953125,681.9461669921875,463.6326904296875
Cosmos3_seed101_0010,156,white cup,2,0.2947389781475067,white cup,435.2168273925781,173.73284912109375,594.0570678710938,372.49041748046875
Cosmos3_seed101_0010,159,white cup,1,0.5610066056251526,white cup,619.019775390625,368.7373962402344,682.14404296875,463.7444763183594
Cosmos3_seed101_0010,159,white cup,2,0.31215307116508484,white cup,435.4970703125,173.29281616210938,594.2093505859375,372.5265197753906
Cosmos3_seed101_0010,162,white cup,1,0.5589179992675781,white cup,618.983154296875,368.6923522949219,682.4891357421875,463.9164123535156
Cosmos3_seed101_0010,162,white cup,2,0.3254398703575134,white cup,435.3671569824219,173.00006103515625,594.7788696289062,372.53741455078125
Cosmos3_seed101_0010,165,white cup,1,0.5456503033638,white cup,618.814453125,368.551513671875,682.385498046875,463.55145263671875
Cosmos3_seed101_0010,165,white cup,2,0.32039913535118103,white cup,435.7938232421875,172.74050903320312,594.54541015625,372.3623962402344
Cosmos3_seed101_0010,168,white cup,1,0.47746917605400085,white cup,618.880859375,368.67803955078125,682.372314453125,463.5306396484375
Cosmos3_seed101_0010,168,white cup,2,0.380962997674942,white cup,438.8330078125,171.63482666015625,593.9180908203125,373.0185546875
Cosmos3_seed101_0010,171,white cup,1,0.5064414739608765,white cup,438.56475830078125,174.41477966308594,594.0132446289062,372.9410400390625
Cosmos3_seed101_0010,171,white cup,2,0.41032740473747253,white cup,618.380126953125,368.6626281738281,682.418701171875,463.1593322753906
Cosmos3_seed101_0010,174,white cup,1,0.4904942810535431,white cup,618.435791015625,368.455810546875,682.291748046875,463.11181640625
Cosmos3_seed101_0010,174,white cup,2,0.39802825450897217,white cup,438.2268981933594,174.54885864257812,593.6019287109375,372.9186706542969
Cosmos3_seed101_0010,177,white cup,1,0.5391911864280701,white cup,618.650390625,368.464599609375,682.387451171875,463.23992919921875
Cosmos3_seed101_0010,177,white cup,2,0.3471764624118805,white cup,438.5017395019531,173.55198669433594,595.366943359375,372.854248046875
Cosmos3_seed101_0010,180,white cup,1,0.489254891872406,white cup,438.5484619140625,173.87152099609375,595.3651123046875,372.90631103515625
Cosmos3_seed101_0010,180,white cup,2,0.43405044078826904,white cup,618.8939208984375,368.75152587890625,682.207763671875,463.05859375
Cosmos3_seed101_0010,183,white cup,1,0.48688986897468567,white cup,619.091552734375,369.006591796875,682.4586181640625,463.75408935546875
Cosmos3_seed101_0010,183,white cup,2,0.4198686182498932,white cup,438.3587646484375,174.77764892578125,595.3265380859375,373.32958984375
Cosmos3_seed101_0010,186,white cup,1,0.538415789604187,white cup,438.5505065917969,174.75962829589844,595.0426635742188,373.1871337890625
Cosmos3_seed101_0010,186,white cup,2,0.42411890625953674,white cup,619.1658935546875,369.06634521484375,682.262451171875,463.4989013671875
Cosmos3_seed101_0010,188,white cup,1,0.6284610629081726,white cup,438.60198974609375,174.93524169921875,595.1069946289062,373.22802734375
Cosmos3_seed101_0010,188,white cup,2,0.3765152394771576,white cup,619.1218872070312,369.2715148925781,682.2182006835938,463.4332580566406
Cosmos3_seed101_0020,0,banana,1,0.8148337006568909,banana,548.5686645507812,424.89581298828125,691.5175170898438,504.30401611328125
Cosmos3_seed101_0020,3,banana,1,0.8143229484558105,banana,548.6375122070312,424.8145751953125,691.5855102539062,504.3638916015625
Cosmos3_seed101_0020,6,banana,1,0.8263135552406311,banana,548.8428955078125,424.84429931640625,691.0849609375,504.2464599609375
Cosmos3_seed101_0020,9,banana,1,0.8271018862724304,banana,549.0668334960938,424.868408203125,691.3598022460938,504.493896484375
Cosmos3_seed101_0020,12,banana,1,0.8252668380737305,banana,549.5134887695312,424.745849609375,691.4216918945312,504.3863525390625
Cosmos3_seed101_0020,15,banana,1,0.826762855052948,banana,548.6865234375,424.9593811035156,691.369384765625,504.4891052246094
Cosmos3_seed101_0020,18,banana,1,0.8161069750785828,banana,548.7116088867188,425.05328369140625,691.2040405273438,504.60943603515625
Cosmos3_seed101_0020,21,banana,1,0.8154270648956299,banana,548.9960327148438,424.8589782714844,691.3923950195312,504.4707336425781
Cosmos3_seed101_0020,24,banana,1,0.7924802303314209,banana,549.2932739257812,425.05731201171875,691.3655395507812,504.3272705078125
Cosmos3_seed101_0020,27,banana,1,0.7938094735145569,banana,549.3139038085938,425.0002136230469,691.4461059570312,504.1771545410156
Cosmos3_seed101_0020,30,banana,1,0.787860631942749,banana,549.439697265625,424.89996337890625,691.3563232421875,504.2220458984375
Cosmos3_seed101_0020,33,banana,1,0.8085039258003235,banana,549.421875,425.2960205078125,691.600830078125,504.50347900390625
Cosmos3_seed101_0020,36,banana,1,0.8101990222930908,banana,549.5010375976562,425.0829162597656,691.5180053710938,504.3019104003906
Cosmos3_seed101_0020,39,banana,1,0.8139018416404724,banana,549.2293701171875,424.9097900390625,691.6143798828125,504.3072509765625
Cosmos3_seed101_0020,42,banana,1,0.8048195838928223,banana,549.406494140625,424.973388671875,691.44677734375,504.24237060546875
Cosmos3_seed101_0020,45,banana,1,0.7332890033721924,banana,549.5357666015625,425.1800231933594,691.3349609375,504.2179260253906
Cosmos3_seed101_0020,45,banana,2,0.11887553334236145,banana,549.46044921875,205.03021240234375,714.56494140625,504.3443603515625
Cosmos3_seed101_0020,45,banana,3,0.10224617272615433,banana,551.1212768554688,60.659759521484375,1199.8154296875,713.974365234375
Cosmos3_seed101_0020,48,banana,1,0.7575954794883728,banana,549.7123413085938,425.29071044921875,691.1511840820312,504.2498779296875
Cosmos3_seed101_0020,51,banana,1,0.7756151556968689,banana,549.6229858398438,425.2799987792969,691.3306274414062,504.0741882324219
Cosmos3_seed101_0020,54,banana,1,0.762395441532135,banana,549.4669189453125,425.3629150390625,691.4769287109375,504.35791015625
Cosmos3_seed101_0020,54,banana,2,0.11636416614055634,banana,548.9840087890625,214.3026580810547,709.8548583984375,504.5396728515625
Cosmos3_seed101_0020,57,banana,1,0.7571291327476501,banana,549.4826049804688,425.27911376953125,691.6546020507812,504.53509521484375
Cosmos3_seed101_0020,57,banana,2,0.11349757760763168,banana,549.2181396484375,217.93228149414062,709.047607421875,504.6678771972656
Cosmos3_seed101_0020,57,banana,3,0.10275878012180328,banana,552.0762939453125,70.34078979492188,1187.5418701171875,714.314208984375
Cosmos3_seed101_0020,60,banana,1,0.7604239583015442,banana,549.7274780273438,425.1266784667969,691.4100952148438,504.3206481933594
Cosmos3_seed101_0020,60,banana,2,0.10449616611003876,banana,552.0289306640625,71.38357543945312,1185.584716796875,713.8978271484375
Cosmos3_seed101_0020,60,banana,3,0.10173393785953522,banana,549.3057250976562,219.31753540039062,707.4924926757812,504.4051818847656
Cosmos3_seed101_0020,63,banana,1,0.757662296295166,banana,549.9105224609375,425.1317443847656,691.51416015625,504.3756408691406
Cosmos3_seed101_0020,63,banana,2,0.11859475076198578,banana,549.6005249023438,220.99404907226562,706.5929565429688,504.5831604003906
Cosmos3_seed101_0020,63,banana,3,0.1024567037820816,banana,551.5067749023438,72.76223754882812,1183.020751953125,713.7999267578125
Cosmos3_seed101_0020,66,banana,1,0.7727444767951965,banana,549.6111450195312,426.15667724609375,691.3085327148438,504.8389892578125
Cosmos3_seed101_0020,66,banana,2,0.10168921947479248,banana,549.2872924804688,221.9581756591797,704.1257934570312,504.9619140625
Cosmos3_seed101_0020,69,banana,1,0.795490026473999,banana,550.1087646484375,425.5439453125,689.464111328125,505.146728515625
Cosmos3_seed101_0020,72,banana,1,0.7829504013061523,banana,547.2099609375,419.54962158203125,683.80712890625,503.477294921875
Cosmos3_seed101_0020,75,banana,1,0.7749795317649841,banana,546.9619140625,406.74285888671875,676.75244140625,493.40625
Cosmos3_seed101_0020,78,banana,1,0.7638283967971802,banana,546.378173828125,387.2191162109375,672.2454833984375,480.0350341796875
Cosmos3_seed101_0020,81,banana,1,0.750764787197113,banana,560.0276489257812,378.9183349609375,673.0474243164062,468.63397216796875
Cosmos3_seed101_0020,84,banana,1,0.7456871867179871,banana,570.96337890625,374.6768493652344,681.1722412109375,462.8196105957031
Cosmos3_seed101_0020,84,banana,2,0.10520279407501221,banana,576.22119140625,61.928192138671875,1184.189453125,714.3758544921875
Cosmos3_seed101_0020,87,banana,1,0.7488604784011841,banana,586.8809814453125,372.5113220214844,690.5765380859375,454.8459777832031
Cosmos3_seed101_0020,87,banana,2,0.1063174456357956,banana,589.6099243164062,62.335601806640625,1184.687255859375,714.6517333984375
Cosmos3_seed101_0020,90,banana,1,0.7514563798904419,banana,596.6692504882812,368.06182861328125,694.9963989257812,449.71484375
Cosmos3_seed101_0020,90,banana,2,0.10524061322212219,banana,598.8997802734375,61.9058837890625,1187.580810546875,714.7940673828125
Cosmos3_seed101_0020,93,banana,1,0.6986969113349915,banana,605.4642333984375,365.81024169921875,697.5550537109375,448.8682861328125
Cosmos3_seed101_0020,93,banana,2,0.15167585015296936,banana,605.5442504882812,62.3157958984375,1189.34716796875,715.2288818359375
Cosmos3_seed101_0020,96,banana,1,0.6430429220199585,banana,620.1522216796875,366.9742126464844,703.868896484375,449.9645690917969
Cosmos3_seed101_0020,96,banana,2,0.19198623299598694,banana,616.0885620117188,64.60955810546875,1189.645263671875,715.4722900390625
Cosmos3_seed101_0020,96,banana,3,0.10717793554067612,banana,616.563720703125,65.30450439453125,986.879150390625,449.9793701171875
Cosmos3_seed101_0020,99,banana,1,0.5900546908378601,banana,627.73046875,368.6562805175781,712.1961669921875,451.2417907714844
Cosmos3_seed101_0020,99,banana,2,0.20749396085739136,banana,626.5059814453125,66.73239135742188,1190.46533203125,715.32470703125
Cosmos3_seed101_0020,99,banana,3,0.13966122269630432,banana,626.1465454101562,67.42320251464844,990.1693725585938,451.4989013671875
Cosmos3_seed101_0020,99,banana,4,0.11065027117729187,banana,626.8757934570312,188.15577697753906,761.0021362304688,450.9130859375
Cosmos3_seed101_0020,102,banana,1,0.5600612759590149,banana,648.0718383789062,369.95855712890625,718.5245971679688,451.345458984375
Cosmos3_seed101_0020,102,banana,2,0.21648827195167542,banana,638.9500732421875,69.31167602539062,1189.6942138671875,715.6322021484375
Cosmos3_seed101_0020,102,banana,3,0.1487891674041748,banana,640.9921875,69.91519165039062,994.2960205078125,451.5050964355469
Cosmos3_seed101_0020,102,banana,4,0.12701188027858734,banana,640.402587890625,288.4820251464844,719.7371826171875,451.2549743652344
Cosmos3_seed101_0020,102,banana,5,0.12254232168197632,banana,641.0240478515625,191.75291442871094,762.2979736328125,451.3487548828125
Cosmos3_seed101_0020,102,banana,6,0.10610536485910416,banana,681.885009765625,375.4088439941406,718.281982421875,450.7057800292969
Cosmos3_seed101_0020,105,banana,1,0.4373064339160919,banana,653.9425048828125,370.33447265625,722.0357666015625,453.2764892578125
Cosmos3_seed101_0020,105,banana,2,0.28348326683044434,banana,655.0899658203125,71.4552001953125,1188.370849609375,716.0305786132812
Cosmos3_seed101_0020,105,banana,3,0.22543415427207947,banana,688.9292602539062,375.4713134765625,722.0448608398438,452.9490966796875
Cosmos3_seed101_0020,105,banana,4,0.17424143850803375,banana,652.015380859375,71.61106872558594,994.552001953125,453.1126708984375
Cosmos3_seed101_0020,105,banana,5,0.11430128663778305,banana,894.4680786132812,646.37744140625,1031.771484375,718.38623046875
Cosmos3_seed101_0020,105,banana,6,0.10057886689901352,banana,654.5159301757812,294.06390380859375,759.7919311523438,453.1494140625
Cosmos3_seed101_0020,108,banana,1,0.5275864601135254,banana,660.872802734375,374.244384765625,724.70556640625,455.43658447265625
Cosmos3_seed101_0020,108,banana,2,0.24912260472774506,banana,655.2840576171875,74.18063354492188,1185.438720703125,716.2685546875
Cosmos3_seed101_0020,108,banana,3,0.18672873079776764,banana,654.8041381835938,74.13700866699219,993.5796508789062,455.26995849609375
Cosmos3_seed101_0020,108,banana,4,0.11073730885982513,banana,648.9075927734375,290.5177307128906,728.8916015625,456.1379089355469
Cosmos3_seed101_0020,108,banana,5,0.10861968994140625,banana,693.9151611328125,378.99237060546875,724.52490234375,454.57708740234375
Cosmos3_seed101_0020,108,banana,6,0.10444531589746475,banana,655.79052734375,199.57595825195312,764.950927734375,455.6528015136719
Cosmos3_seed101_0020,108,banana,7,0.10273545235395432,banana,894.1946411132812,646.1210327148438,1032.085205078125,718.4526977539062
Cosmos3_seed101_0020,111,banana,1,0.4346906542778015,banana,671.8225708007812,373.96795654296875,726.6416625976562,452.95159912109375
Cosmos3_seed101_0020,111,banana,2,0.31521371006965637,banana,669.3285522460938,74.95181274414062,1184.7021484375,716.625732421875
Cosmos3_seed101_0020,111,banana,3,0.1936117708683014,banana,669.2870483398438,75.06288146972656,994.8345336914062,452.53369140625
Cosmos3_seed101_0020,111,banana,4,0.11861700564622879,banana,894.3007202148438,645.8238525390625,1032.1568603515625,718.4571533203125
Cosmos3_seed101_0020,111,banana,5,0.1062004491686821,banana,953.8446044921875,86.32832336425781,1184.6971435546875,521.4152221679688
Cosmos3_seed101_0020,111,banana,6,0.1014723926782608,banana,671.583740234375,303.441162109375,730.6561279296875,452.9521484375
Cosmos3_seed101_0020,114,banana,1,0.6574190855026245,banana,659.9232177734375,370.0315246582031,730.66455078125,447.5478210449219
Cosmos3_seed101_0020,114,banana,2,0.1871153563261032,banana,656.5247192382812,73.48529052734375,1186.933837890625,715.4966430664062
Cosmos3_seed101_0020,114,banana,3,0.12030140310525894,banana,657.3912353515625,73.75495910644531,993.010498046875,447.5660400390625
Cosmos3_seed101_0020,117,banana,1,0.6011683344841003,banana,659.3960571289062,366.7557678222656,731.6852416992188,444.9836120605469
Cosmos3_seed101_0020,117,banana,2,0.21403804421424866,banana,655.733154296875,71.60699462890625,1189.4927978515625,715.4150390625
Cosmos3_seed101_0020,117,banana,3,0.14754348993301392,banana,656.6473388671875,72.07505798339844,996.5068359375,444.96630859375
Cosmos3_seed101_0020,117,banana,4,0.12173039466142654,banana,657.8646850585938,195.290283203125,773.3848266601562,444.8701171875
Cosmos3_seed101_0020,117,banana,5,0.1111089438199997,banana,658.4814453125,294.1070861816406,735.9931640625,444.7001647949219
Cosmos3_seed101_0020,120,banana,1,0.5823046565055847,banana,659.7720336914062,366.228515625,732.2706909179688,443.55999755859375
Cosmos3_seed101_0020,120,banana,2,0.21481291949748993,banana,654.462158203125,69.916748046875,1194.22705078125,715.9080200195312
Cosmos3_seed101_0020,120,banana,3,0.13181033730506897,banana,655.8804931640625,70.28996276855469,998.8365478515625,443.5609130859375
Cosmos3_seed101_0020,120,banana,4,0.10567814856767654,banana,675.0838012695312,192.64816284179688,781.1234741210938,294.7970275878906
Cosmos3_seed101_0020,120,banana,5,0.10540914535522461,banana,1068.2686767578125,542.2939453125,1115.8204345703125,589.8388671875
Cosmos3_seed101_0020,123,banana,1,0.7396268248558044,banana,663.63623046875,361.65496826171875,733.8839111328125,442.82781982421875
Cosmos3_seed101_0020,123,banana,2,0.11563412100076675,banana,652.5757446289062,64.69232177734375,1199.02587890625,714.6906127929688
Cosmos3_seed101_0020,126,banana,1,0.6520406007766724,banana,660.8433837890625,354.1332092285156,731.946044921875,443.3089904785156
Cosmos3_seed101_0020,126,banana,2,0.19031654298305511,banana,701.6983032226562,380.91448974609375,731.6707153320312,442.322509765625
Cosmos3_seed101_0020,126,banana,3,0.17359334230422974,banana,664.4798583984375,354.4375,704.7418212890625,429.96624755859375
Cosmos3_seed101_0020,126,banana,4,0.15335990488529205,banana,643.4967041015625,58.23876953125,1204.9542236328125,715.478271484375
Cosmos3_seed101_0020,129,banana,1,0.374165415763855,banana,660.6127319335938,348.80450439453125,732.3069458007812,443.9598388671875
Cosmos3_seed101_0020,129,banana,2,0.3172357678413391,banana,638.138916015625,51.744598388671875,1209.6859130859375,715.861083984375
Cosmos3_seed101_0020,129,banana,3,0.1792137622833252,banana,699.7352905273438,379.9548645019531,732.1663208007812,443.1245422363281
Cosmos3_seed101_0020,129,banana,4,0.1669801026582718,banana,660.9734497070312,349.7549743652344,705.1177368164062,425.4221496582031
