case,frame,prompt,rank,gdino_score,phrase,x1,y1,x2,y2
Cosmos2.5_0057,15,yellow cube,4,0.1629159301519394,yellow cube,311.52239990234375,216.90835571289062,620.26416015625,422.4217224121094
Cosmos2.5_0057,15,yellow cube,5,0.13513430953025818,yellow cube,958.5491333007812,458.8673095703125,1120.6663818359375,584.0364990234375
Cosmos2.5_0057,15,yellow cube,6,0.1285494714975357,yellow cube,893.9990844726562,638.0267333984375,1029.8145751953125,702.4586181640625
Cosmos2.5_0057,15,yellow cube,7,0.12283418327569962,yellow cube,713.5588989257812,268.316650390625,823.4794311523438,376.0045166015625
Cosmos2.5_0057,15,yellow cube,8,0.10708507895469666,yellow,3.124908447265625,224.6411590576172,981.0128173828125,700.152587890625
Cosmos2.5_0057,18,yellow cube,1,0.5175871849060059,yellow cube,676.4769287109375,294.6186218261719,709.6964111328125,330.3984680175781
Cosmos2.5_0057,18,yellow cube,2,0.35522300004959106,yellow cube,951.3653564453125,457.0762939453125,1119.5194091796875,585.063232421875
Cosmos2.5_0057,18,yellow cube,3,0.19483280181884766,yellow cube,1069.8853759765625,527.1594848632812,1119.1651611328125,583.3811645507812
Cosmos2.5_0057,18,yellow cube,4,0.1741625964641571,yellow cube,950.3154296875,456.8170166015625,997.8837890625,555.2879638671875
Cosmos2.5_0057,18,yellow cube,5,0.16695064306259155,yellow cube,965.0285034179688,457.7360534667969,997.3163452148438,522.7900390625
Cosmos2.5_0057,18,yellow cube,6,0.15321731567382812,yellow cube,650.8167724609375,0.232513427734375,1247.5496826171875,701.2845458984375
Cosmos2.5_0057,18,yellow cube,7,0.131779745221138,yellow cube,311.8626708984375,216.93756103515625,620.0317993164062,422.05133056640625
Cosmos2.5_0057,18,yellow cube,8,0.10764310508966446,yellow cube,638.5633544921875,208.96409606933594,760.4149169921875,328.79193115234375
Cosmos2.5_0057,18,yellow cube,9,0.10607210546731949,yellow cube,894.5573120117188,638.0361328125,1029.9210205078125,702.4127197265625
Cosmos2.5_0057,21,yellow cube,1,0.5853304862976074,yellow cube,622.654296875,304.0077209472656,653.334228515625,341.3175964355469
Cosmos2.5_0057,21,yellow cube,2,0.2745555639266968,yellow cube,952.6917724609375,457.294677734375,1118.6317138671875,585.0694580078125
Cosmos2.5_0057,21,yellow cube,3,0.14323535561561584,yellow cube,965.3203735351562,457.9723815917969,995.1039428710938,522.4332885742188
Cosmos2.5_0057,21,yellow cube,4,0.14212267100811005,yellow cube,1069.1650390625,518.0775756835938,1118.498046875,583.6469116210938
Cosmos2.5_0057,21,yellow cube,5,0.13660238683223724,yellow cube,578.832763671875,25.118865966796875,1161.020263671875,697.599365234375
Cosmos2.5_0057,21,yellow cube,6,0.1294325441122055,yellow cube,951.2530517578125,457.22509765625,995.8590087890625,555.29052734375
Cosmos2.5_0057,21,yellow cube,7,0.10790982097387314,yellow cube,312.43487548828125,216.47640991210938,616.1531372070312,421.7250061035156
Cosmos2.5_0057,21,yellow cube,8,0.10340747237205505,yellow cube,894.8121337890625,637.7843017578125,1030.7442626953125,702.3883056640625
Cosmos2.5_0057,24,yellow cube,1,0.5857612490653992,yellow cube,605.2999877929688,302.6319274902344,638.2683715820312,341.6709899902344
Cosmos2.5_0057,24,yellow cube,2,0.2928299307823181,yellow cube,952.7161865234375,457.10272216796875,1118.8519287109375,586.1105346679688
Cosmos2.5_0057,24,yellow cube,3,0.16950073838233948,yellow cube,554.25048828125,49.020263671875,1151.0194091796875,597.0907592773438
Cosmos2.5_0057,24,yellow cube,4,0.16250525414943695,yellow cube,1069.3880615234375,515.8269653320312,1118.6512451171875,583.8696899414062
Cosmos2.5_0057,24,yellow cube,5,0.14871682226657867,yellow cube,965.4797973632812,457.9383544921875,995.2683715820312,522.4884033203125
Cosmos2.5_0057,24,yellow cube,6,0.13293997943401337,yellow cube,951.2774047851562,457.49530029296875,995.6618041992188,554.1630249023438
Cosmos2.5_0057,24,yellow cube,7,0.12730559706687927,yellow cube,312.5500183105469,215.82901000976562,711.051513671875,459.5856628417969
Cosmos2.5_0057,24,yellow cube,8,0.12111176550388336,yellow cube,894.5589599609375,638.0886840820312,1030.9822998046875,702.5057983398438
Cosmos2.5_0057,27,yellow cube,1,0.5774920582771301,yellow cube,578.9745483398438,292.9564514160156,611.5315551757812,331.9812316894531
Cosmos2.5_0057,27,yellow cube,2,0.3087010681629181,yellow cube,954.0050048828125,457.22021484375,1119.0545654296875,584.680908203125
Cosmos2.5_0057,27,yellow cube,3,0.18001386523246765,yellow cube,1068.624267578125,514.972900390625,1118.862060546875,583.6793212890625
Cosmos2.5_0057,27,yellow cube,4,0.17964984476566315,yellow cube,534.73095703125,60.105682373046875,1152.62841796875,698.9888916015625
Cosmos2.5_0057,27,yellow cube,5,0.1612282246351242,yellow cube,965.4232177734375,458.0421447753906,995.490478515625,522.9689331054688
Cosmos2.5_0057,27,yellow cube,6,0.13188718259334564,yellow cube,312.671630859375,215.42266845703125,710.864990234375,459.20318603515625
Cosmos2.5_0057,27,yellow cube,7,0.13144004344940186,yellow cube,950.9906616210938,457.1424560546875,995.9174194335938,554.6696166992188
Cosmos2.5_0057,27,yellow cube,8,0.1116214320063591,yellow cube,894.4420776367188,637.947998046875,1030.903564453125,702.5450439453125
Cosmos2.5_0057,27,yellow cube,9,0.10261167585849762,yellow cube,520.1461181640625,294.020751953125,616.9710693359375,361.1219482421875
Cosmos2.5_0057,30,yellow cube,1,0.5349147915840149,yellow cube,568.4013671875,294.60943603515625,601.3695068359375,332.6351318359375
Cosmos2.5_0057,30,yellow cube,2,0.3178837299346924,yellow cube,954.24462890625,456.10858154296875,1118.721923828125,588.8826293945312
Cosmos2.5_0057,30,yellow cube,3,0.17392000555992126,yellow cube,1068.673828125,512.397216796875,1118.302734375,583.6260986328125
Cosmos2.5_0057,30,yellow cube,4,0.16844458878040314,yellow cube,964.9751586914062,457.35565185546875,997.1051635742188,523.4758911132812
Cosmos2.5_0057,30,yellow cube,5,0.15369641780853271,yellow cube,312.4354553222656,215.32803344726562,710.650146484375,459.8414001464844
Cosmos2.5_0057,30,yellow cube,6,0.1361447125673294,yellow cube,951.0210571289062,456.56549072265625,997.5281372070312,555.6434936523438
Cosmos2.5_0057,30,yellow cube,7,0.13391247391700745,yellow cube,526.665771484375,255.3385772705078,632.41064453125,359.91693115234375
Cosmos2.5_0057,30,yellow cube,8,0.1304565966129303,yellow cube,533.9608154296875,64.025146484375,1151.8704833984375,698.9063110351562
Cosmos2.5_0057,33,yellow cube,1,0.4964669942855835,yellow cube,570.3378295898438,315.5936584472656,599.8491821289062,351.7215881347656
Cosmos2.5_0057,33,yellow cube,2,0.327528178691864,yellow cube,952.61865234375,457.3165283203125,1119.031982421875,583.66015625
Cosmos2.5_0057,33,yellow cube,3,0.20308803021907806,yellow cube,1068.715576171875,512.1915283203125,1118.658447265625,582.71728515625
Cosmos2.5_0057,33,yellow cube,4,0.1758432686328888,yellow cube,965.618408203125,457.95074462890625,997.9068603515625,523.8180541992188
Cosmos2.5_0057,33,yellow cube,5,0.154588982462883,yellow cube,951.30322265625,457.2861633300781,998.1533203125,554.772705078125
Cosmos2.5_0057,33,yellow cube,6,0.14303061366081238,yellow cube,542.4581298828125,83.49356079101562,1162.1866455078125,699.201171875
Cosmos2.5_0057,33,yellow cube,7,0.12557931244373322,yellow cube,312.2096252441406,215.7867431640625,710.3587646484375,459.9686279296875
Cosmos2.5_0057,33,yellow cube,8,0.11853459477424622,yellow cube,536.3717651367188,278.96282958984375,624.0903930664062,354.180419921875
Cosmos2.5_0057,33,yellow cube,9,0.10147756338119507,yellow,894.5602416992188,638.172607421875,1030.5631103515625,702.4366455078125
Cosmos2.5_0057,36,yellow cube,1,0.567966878414154,yellow cube,574.369384765625,321.0165100097656,602.414794921875,356.5950622558594
Cosmos2.5_0057,36,yellow cube,2,0.24744205176830292,yellow cube,953.254638671875,457.3470458984375,1118.86865234375,583.921142578125
Cosmos2.5_0057,36,yellow cube,3,0.168840691447258,yellow cube,552.8724975585938,92.96957397460938,1167.8173828125,699.9697265625
Cosmos2.5_0057,36,yellow cube,4,0.1664261519908905,yellow cube,1068.38916015625,513.3685913085938,1118.69921875,583.0335083007812
Cosmos2.5_0057,36,yellow cube,5,0.1623271107673645,yellow cube,312.2472229003906,215.6639404296875,711.07080078125,460.09259033203125
Cosmos2.5_0057,36,yellow cube,6,0.12327102571725845,yellow cube,951.1886596679688,457.17559814453125,998.8816528320312,554.9583129882812
Cosmos2.5_0057,36,yellow cube,7,0.12000581622123718,yellow cube,894.3695678710938,638.0137939453125,1030.560546875,702.5228271484375
Cosmos2.5_0057,36,yellow cube,8,0.1169222965836525,yellow cube,541.8107299804688,285.4341735839844,629.8745727539062,358.7514953613281
Cosmos2.5_0057,36,yellow cube,9,0.11672308295965195,yellow cube,966.671875,458.2408142089844,997.8831787109375,523.3292846679688
Cosmos2.5_0057,39,yellow cube,1,0.4272708296775818,yellow cube,573.2716064453125,324.8335876464844,599.9248046875,360.7514343261719
Cosmos2.5_0057,39,yellow cube,2,0.329429030418396,yellow cube,952.31396484375,457.0857238769531,1119.11279296875,584.069580078125
Cosmos2.5_0057,39,yellow cube,3,0.20603185892105103,yellow cube,568.9923095703125,311.81060791015625,616.971923828125,362.99859619140625
Cosmos2.5_0057,39,yellow cube,4,0.18735940754413605,yellow cube,1068.5086669921875,513.7245483398438,1119.0233154296875,583.2316284179688
Cosmos2.5_0057,39,yellow cube,5,0.18621811270713806,yellow cube,555.9229125976562,95.3677978515625,1168.7333984375,699.6578979492188
Cosmos2.5_0057,39,yellow cube,6,0.16362230479717255,yellow cube,951.562255859375,457.1575927734375,999.193603515625,554.2926025390625
Cosmos2.5_0057,39,yellow cube,7,0.15489421784877777,yellow cube,544.2970581054688,285.4335632324219,630.9403686523438,361.6382751464844
Cosmos2.5_0057,39,yellow cube,8,0.14739181101322174,yellow cube,312.19647216796875,215.706787109375,710.6735229492188,459.822998046875
Cosmos2.5_0057,39,yellow cube,9,0.13445913791656494,yellow cube,894.2037353515625,638.0345458984375,1030.282958984375,702.4779052734375
Cosmos2.5_0057,39,yellow cube,10,0.12921841442584991,yellow cube,965.134033203125,457.9152526855469,998.61865234375,523.34326171875
Cosmos2.5_0057,42,yellow cube,1,0.3437798023223877,yellow cube,571.399169921875,337.21771240234375,596.0570068359375,363.6226806640625
Cosmos2.5_0057,42,yellow cube,2,0.3262430727481842,yellow cube,952.3992919921875,457.09417724609375,1118.9190673828125,584.2487182617188
Cosmos2.5_0057,42,yellow cube,3,0.3123552203178406,yellow cube,565.656005859375,309.1855773925781,603.1605224609375,364.0906066894531
Cosmos2.5_0057,42,yellow cube,4,0.2200261354446411,yellow cube,550.8455810546875,95.636962890625,1168.7393798828125,700.1021728515625
Cosmos2.5_0057,42,yellow cube,5,0.2006649374961853,yellow cube,1068.60986328125,514.1739501953125,1118.80126953125,583.1693115234375
Cosmos2.5_0057,42,yellow cube,6,0.18134067952632904,yellow cube,894.5835571289062,637.9306640625,1030.040283203125,702.5758056640625
Cosmos2.5_0057,42,yellow cube,7,0.16674497723579407,yellow cube,539.688232421875,284.3012390136719,630.8751220703125,364.3934631347656
Cosmos2.5_0057,42,yellow cube,8,0.16303838789463043,yellow cube,951.5797729492188,457.2661437988281,999.1956176757812,554.508056640625
Cosmos2.5_0057,42,yellow cube,9,0.14595118165016174,yellow cube,312.0061340332031,215.69374084472656,710.29150390625,459.7337646484375
Cosmos2.5_0057,42,yellow cube,10,0.122667595744133,yellow cube,965.407958984375,458.1560974121094,998.5191650390625,523.8875122070312
Cosmos2.5_0057,45,yellow cube,1,0.5702645182609558,yellow cube,568.7909545898438,361.8363037109375,596.7835083007812,395.28314208984375
Cosmos2.5_0057,45,yellow cube,2,0.20981840789318085,yellow cube,953.4898681640625,456.9906005859375,1119.3116455078125,584.0147705078125
Cosmos2.5_0057,45,yellow cube,3,0.1619272381067276,yellow cube,560.1857299804688,97.36135864257812,1168.474365234375,700.444580078125
Cosmos2.5_0057,45,yellow cube,4,0.1555807739496231,yellow cube,1068.728759765625,514.3128662109375,1119.1728515625,583.064208984375
Cosmos2.5_0057,45,yellow cube,5,0.12165548652410507,yellow cube,894.48779296875,637.9789428710938,1030.318359375,702.5983276367188
Cosmos2.5_0057,45,yellow cube,6,0.11728658527135849,yellow cube,312.2252197265625,216.39035034179688,710.15966796875,460.0201110839844
Cosmos2.5_0057,45,yellow cube,7,0.1047067940235138,cube,951.78515625,456.8249206542969,999.73193359375,557.7282104492188
Cosmos2.5_0057,48,yellow cube,1,0.5890875458717346,yellow cube,562.5618286132812,361.5535888671875,592.4093627929688,391.2008056640625
Cosmos2.5_0057,48,yellow cube,2,0.1699792444705963,yellow cube,952.6998291015625,457.3904113769531,1118.7017822265625,583.2539672851562
Cosmos2.5_0057,48,yellow cube,3,0.1513354778289795,yellow cube,312.03955078125,216.28543090820312,708.1505737304688,460.2353820800781
Cosmos2.5_0057,48,yellow cube,4,0.1441308557987213,yellow cube,572.856689453125,54.725311279296875,1165.218017578125,699.3162841796875
Cosmos2.5_0057,48,yellow cube,5,0.13702359795570374,yellow cube,1068.978759765625,521.080810546875,1118.65625,582.7005615234375
Cosmos2.5_0057,48,yellow cube,6,0.1026063933968544,yellow,894.1978759765625,638.029541015625,1030.8270263671875,702.6015625
Cosmos2.5_0057,51,yellow cube,1,0.5403734445571899,yellow cube,547.6957397460938,354.6709899902344,576.0390014648438,385.2195129394531
Cosmos2.5_0057,51,yellow cube,2,0.24775618314743042,yellow cube,953.0451049804688,457.1507568359375,1119.1826171875,584.624755859375
Cosmos2.5_0057,51,yellow cube,3,0.20821543037891388,yellow cube,312.3088073730469,215.73635864257812,697.8580322265625,445.2524108886719
Cosmos2.5_0057,51,yellow cube,4,0.18206752836704254,yellow cube,552.5811767578125,1.595245361328125,1173.3677978515625,700.1805419921875
Cosmos2.5_0057,51,yellow cube,5,0.1572553962469101,yellow cube,1068.867431640625,515.6942138671875,1119.08837890625,583.094482421875
Cosmos2.5_0057,51,yellow cube,6,0.13895545899868011,yellow cube,951.4376220703125,456.8426513671875,999.2633056640625,557.1473388671875
Cosmos2.5_0057,51,yellow cube,7,0.1385865956544876,yellow cube,964.3668212890625,457.4093933105469,998.5604248046875,523.046875
Cosmos2.5_0057,51,yellow cube,8,0.11959361284971237,yellow cube,894.343017578125,638.0943603515625,1031.1439208984375,702.5009765625
Cosmos2.5_0057,51,yellow cube,9,0.10764423757791519,yellow cube,2.570587158203125,275.734130859375,973.084228515625,700.459228515625
Cosmos2.5_0057,54,yellow cube,1,0.3999250829219818,yellow cube,532.7543334960938,349.29498291015625,555.7947387695312,376.94610595703125
Cosmos2.5_0057,54,yellow cube,2,0.291022390127182,yellow cube,312.4906311035156,215.35342407226562,679.636474609375,433.4147644042969
Cosmos2.5_0057,54,yellow cube,3,0.27892014384269714,yellow cube,952.8237915039062,457.67059326171875,1119.6768798828125,585.5508422851562
Cosmos2.5_0057,54,yellow cube,4,0.19571872055530548,yellow cube,549.4345703125,17.69134521484375,1162.133544921875,699.9453735351562
Cosmos2.5_0057,54,yellow cube,5,0.17521341145038605,yellow cube,1070.5230712890625,529.7883911132812,1119.2767333984375,583.8356323242188
Cosmos2.5_0057,54,yellow cube,6,0.14525428414344788,yellow cube,951.5491943359375,457.4466857910156,999.2725830078125,555.1537475585938
Cosmos2.5_0057,54,yellow cube,7,0.14521898329257965,yellow cube,894.4697265625,638.31689453125,1031.0269775390625,702.49951171875
Cosmos2.5_0057,54,yellow cube,8,0.12539511919021606,yellow cube,2.370025634765625,278.38848876953125,976.5655517578125,700.8565063476562
Cosmos2.5_0057,54,yellow cube,9,0.11036026477813721,yellow cube,968.3408813476562,458.75665283203125,997.5784301757812,522.1066284179688
Cosmos2.5_0057,57,yellow cube,1,0.3477090001106262,yellow cube,513.9998168945312,342.8746643066406,536.3201293945312,369.7471008300781
Cosmos2.5_0057,57,yellow cube,2,0.3351703882217407,yellow cube,953.1185302734375,457.47882080078125,1120.5872802734375,585.2791137695312
Cosmos2.5_0057,57,yellow cube,3,0.29878008365631104,yellow cube,312.4776611328125,216.18663024902344,667.3657836914062,427.0609130859375
Cosmos2.5_0057,57,yellow cube,4,0.22648628056049347,yellow cube,543.0932006835938,51.369415283203125,1180.34619140625,699.7711181640625
Cosmos2.5_0057,57,yellow cube,5,0.2087516486644745,yellow cube,1070.68359375,532.4898681640625,1119.697021484375,583.533447265625
Cosmos2.5_0057,57,yellow cube,6,0.16775958240032196,yellow cube,894.6304321289062,638.2009887695312,1030.9556884765625,702.5130004882812
Cosmos2.5_0057,57,yellow cube,7,0.14761580526828766,yellow cube,951.78759765625,457.0985412597656,999.9990234375,555.0342407226562
Cosmos2.5_0057,57,yellow cube,8,0.12867940962314606,yellow cube,966.1390380859375,458.6611328125,998.097412109375,522.7178344726562
Cosmos2.5_0057,57,yellow cube,9,0.11865881830453873,yellow cube,1.942962646484375,273.7288513183594,987.59375,700.8135986328125
Cosmos2.5_0057,60,yellow cube,1,0.4071887731552124,yellow cube,952.1758422851562,457.6806335449219,1120.4658203125,585.0283203125
Cosmos2.5_0057,60,yellow cube,2,0.29427769780158997,yellow cube,312.163818359375,215.98684692382812,658.591552734375,424.5339660644531
Cosmos2.5_0057,60,yellow cube,3,0.23748493194580078,yellow cube,540.4180908203125,75.44515991210938,1187.2047119140625,699.6510009765625
Cosmos2.5_0057,60,yellow cube,4,0.22634004056453705,yellow cube,894.5435791015625,637.9859008789062,1030.3118896484375,702.6980590820312
Cosmos2.5_0057,60,yellow cube,5,0.19379155337810516,yellow cube,1070.3511962890625,531.9992065429688,1119.7786865234375,583.8069458007812
Cosmos2.5_0057,60,yellow cube,6,0.1599191278219223,yellow cube,950.9976806640625,457.5448913574219,999.2012939453125,555.143798828125
Cosmos2.5_0057,60,yellow cube,7,0.13218607008457184,yellow cube,2.514373779296875,271.01092529296875,975.202392578125,700.7498168945312
Cosmos2.5_0057,60,yellow cube,8,0.13160230219364166,yellow cube,967.465087890625,459.09967041015625,997.7633056640625,522.443359375
Cosmos2.5_0057,60,yellow cube,9,0.1196654886007309,cube,1131.6759033203125,647.2166748046875,1243.4290771484375,702.168701171875
Cosmos2.5_0057,60,yellow cube,10,0.10457821935415268,cube,936.5413818359375,674.798095703125,993.86279296875,702.322021484375
Cosmos2.5_0057,63,yellow cube,1,0.3776347041130066,yellow cube,952.77294921875,457.6334533691406,1120.47265625,585.4722900390625
Cosmos2.5_0057,63,yellow cube,2,0.31615889072418213,yellow cube,312.3673400878906,215.7654266357422,652.9451904296875,423.09619140625
Cosmos2.5_0057,63,yellow cube,3,0.24439916014671326,yellow cube,542.1896362304688,86.1910400390625,1190.5654296875,699.7848510742188
Cosmos2.5_0057,63,yellow cube,4,0.21333733201026917,yellow cube,1069.3955078125,535.0532836914062,1119.79248046875,583.7072143554688
Cosmos2.5_0057,63,yellow cube,5,0.2079276442527771,yellow cube,894.4048461914062,638.0906982421875,1030.5416259765625,702.640869140625
Cosmos2.5_0057,63,yellow cube,6,0.1497921347618103,yellow cube,950.9029541015625,457.44854736328125,998.383056640625,554.2457885742188
Cosmos2.5_0057,63,yellow cube,7,0.14469248056411743,yellow cube,2.893768310546875,270.61834716796875,972.1661376953125,700.7604370117188
Cosmos2.5_0057,63,yellow cube,8,0.14463135600090027,yellow cube,965.433837890625,458.410400390625,997.734375,523.1510009765625
Cosmos2.5_0057,63,yellow cube,9,0.12107932567596436,yellow cube,1131.8482666015625,647.2251586914062,1242.8941650390625,702.2177124023438
Cosmos2.5_0057,63,yellow cube,10,0.1124410554766655,cube,937.6126708984375,675.648681640625,992.9842529296875,702.4296875
Cosmos2.5_0057,66,yellow cube,1,0.38494694232940674,yellow cube,952.0416870117188,457.2637634277344,1120.140380859375,586.875244140625
Cosmos2.5_0057,66,yellow cube,2,0.29589179158210754,yellow cube,312.24249267578125,215.8947296142578,651.3494262695312,422.68035888671875
Cosmos2.5_0057,66,yellow cube,3,0.24618686735630035,yellow cube,543.7813720703125,91.54986572265625,1192.7174072265625,699.818115234375
Cosmos2.5_0057,66,yellow cube,4,0.2171325534582138,yellow cube,894.3947143554688,637.9776611328125,1030.4488525390625,702.7095947265625
Cosmos2.5_0057,66,yellow cube,5,0.20955051481723785,yellow cube,1069.7113037109375,533.2730102539062,1119.4998779296875,584.0696411132812
Cosmos2.5_0057,66,yellow cube,6,0.15859723091125488,yellow cube,950.109375,457.3014831542969,998.007080078125,552.8221435546875
Cosmos2.5_0057,66,yellow cube,7,0.15240199863910675,yellow cube,966.123046875,458.2949523925781,997.4830322265625,522.5587768554688
Cosmos2.5_0057,66,yellow cube,8,0.14733588695526123,yellow cube,2.192413330078125,269.281494140625,968.5084228515625,700.8463745117188
Cosmos2.5_0057,66,yellow cube,9,0.1233510822057724,yellow cube,1131.177490234375,647.1229858398438,1243.11474609375,702.2189331054688
Cosmos2.5_0057,66,yellow cube,10,0.1129603385925293,cube,937.44384765625,675.1510009765625,992.982666015625,702.46337890625
Cosmos2.5_0057,69,yellow cube,1,0.3805771768093109,yellow cube,952.5082397460938,457.0684509277344,1120.6187744140625,586.2301025390625
Cosmos2.5_0057,69,yellow cube,2,0.3111802041530609,yellow cube,312.0760498046875,215.97018432617188,650.697509765625,423.0685119628906
Cosmos2.5_0057,69,yellow cube,3,0.2450767606496811,yellow cube,545.209228515625,94.5684814453125,1193.281982421875,699.7569580078125
Cosmos2.5_0057,69,yellow cube,4,0.22867685556411743,yellow cube,894.5347900390625,638.0086059570312,1030.2318115234375,702.7130737304688
Cosmos2.5_0057,69,yellow cube,5,0.2148011326789856,yellow cube,1069.4307861328125,533.7479858398438,1120.0904541015625,584.4934692382812
Cosmos2.5_0057,69,yellow cube,6,0.16461212933063507,yellow cube,950.8532104492188,457.08251953125,997.9078979492188,553.0012817382812
Cosmos2.5_0057,69,yellow cube,7,0.1639316827058792,yellow cube,2.506439208984375,270.53851318359375,969.1414794921875,701.0574951171875
Cosmos2.5_0057,69,yellow cube,8,0.1546369045972824,yellow cube,966.0389404296875,457.86724853515625,997.4095458984375,522.4638671875
Cosmos2.5_0057,69,yellow cube,9,0.13681212067604065,yellow cube,1130.9818115234375,647.0319213867188,1243.1944580078125,702.2930297851562
Cosmos2.5_0057,69,yellow cube,10,0.12110619992017746,cube,937.9432373046875,675.40869140625,993.3519287109375,702.3712158203125
Cosmos2.5_0057,72,yellow cube,1,0.4003569185733795,yellow cube,951.97021484375,457.2259216308594,1120.5068359375,586.275146484375
Cosmos2.5_0057,72,yellow cube,2,0.2973369359970093,yellow cube,312.14300537109375,216.0462188720703,649.3545532226562,423.17266845703125
Cosmos2.5_0057,72,yellow cube,3,0.22488828003406525,yellow cube,545.7083740234375,96.33673095703125,1193.381103515625,699.6094360351562
Cosmos2.5_0057,72,yellow cube,4,0.21144068241119385,yellow cube,1069.331787109375,533.5153198242188,1119.871337890625,583.7741088867188
Cosmos2.5_0057,72,yellow cube,5,0.20704203844070435,yellow cube,894.6431274414062,638.0872802734375,1030.343017578125,702.6685791015625
Cosmos2.5_0057,72,yellow cube,6,0.17873352766036987,yellow cube,950.1618041992188,457.1834716796875,997.3876342773438,553.69091796875
Cosmos2.5_0057,72,yellow cube,7,0.14693216979503632,yellow cube,2.351531982421875,271.16876220703125,969.6590576171875,700.8248901367188
Cosmos2.5_0057,72,yellow cube,8,0.14409783482551575,yellow cube,963.0520629882812,457.67034912109375,997.2548217773438,524.289794921875
Cosmos2.5_0057,72,yellow cube,9,0.1192220151424408,cube,1131.030517578125,647.1900024414062,1243.063720703125,702.2029418945312
Cosmos2.5_0057,72,yellow cube,10,0.10801854729652405,cube,937.7792358398438,675.0748901367188,993.1963500976562,702.4382934570312
Cosmos2.5_0057,75,yellow cube,1,0.43375951051712036,yellow cube,951.2828369140625,457.3670349121094,1120.3079833984375,585.2425537109375
Cosmos2.5_0057,75,yellow cube,2,0.2720475196838379,yellow cube,312.286376953125,215.98178100585938,650.8587646484375,423.3119201660156
Cosmos2.5_0057,75,yellow cube,3,0.22528806328773499,yellow cube,1069.41796875,533.1311645507812,1119.699462890625,583.5988159179688
Cosmos2.5_0057,75,yellow cube,4,0.1972036361694336,yellow cube,894.7057495117188,637.9559326171875,1030.1820068359375,702.647216796875
Cosmos2.5_0057,75,yellow cube,5,0.19569377601146698,yellow cube,545.4633178710938,96.69375610351562,1193.197021484375,699.639404296875
Cosmos2.5_0057,75,yellow cube,6,0.18813100457191467,yellow cube,949.776123046875,457.29498291015625,997.8531494140625,553.526123046875
Cosmos2.5_0057,75,yellow cube,7,0.15021102130413055,yellow cube,967.3125610351562,458.7290344238281,997.0590209960938,522.4611206054688
Cosmos2.5_0057,75,yellow cube,8,0.12402000278234482,yellow cube,2.1519775390625,271.5780334472656,970.0587768554688,700.9195556640625
Cosmos2.5_0057,75,yellow cube,9,0.11191517114639282,cube,1131.424072265625,647.3165893554688,1243.359619140625,702.2262573242188
Cosmos2.5_0057,78,yellow cube,1,0.41526487469673157,yellow cube,951.3380737304688,457.0981750488281,1120.819091796875,585.5488891601562
Cosmos2.5_0057,78,yellow cube,2,0.26505640149116516,yellow cube,312.322021484375,215.8758544921875,648.1905517578125,423.28619384765625
Cosmos2.5_0057,78,yellow cube,3,0.2307608425617218,yellow cube,1069.8206787109375,534.1262817382812,1119.9884033203125,583.4163208007812
Cosmos2.5_0057,78,yellow cube,4,0.21455812454223633,yellow cube,543.7940063476562,92.83306884765625,1193.400634765625,699.5076293945312
Cosmos2.5_0057,78,yellow cube,5,0.19495470821857452,yellow cube,894.8564453125,637.97705078125,1030.1826171875,702.6104736328125
Cosmos2.5_0057,78,yellow cube,6,0.19166505336761475,yellow cube,950.2537841796875,457.172607421875,997.8441162109375,553.6640625
Cosmos2.5_0057,78,yellow cube,7,0.14995703101158142,yellow cube,966.8900756835938,458.4524230957031,997.2171020507812,522.2999267578125
Cosmos2.5_0057,78,yellow cube,8,0.13173642754554749,yellow cube,2.329986572265625,270.0352783203125,970.426025390625,700.897705078125
Cosmos2.5_0057,78,yellow cube,9,0.11355353146791458,cube,1131.5069580078125,647.327392578125,1243.5157470703125,702.18505859375
Cosmos2.5_0057,81,yellow cube,1,0.42729267477989197,yellow cube,951.6405029296875,457.1483459472656,1120.4368896484375,584.9688110351562
Cosmos2.5_0057,81,yellow cube,2,0.25517159700393677,yellow cube,312.37872314453125,216.06692504882812,646.7738037109375,423.4081115722656
Cosmos2.5_0057,81,yellow cube,3,0.219111829996109,yellow cube,1069.8631591796875,533.9150390625,1119.6922607421875,583.0875244140625
Cosmos2.5_0057,81,yellow cube,4,0.21854084730148315,yellow cube,540.7766723632812,81.04440307617188,1193.6416015625,699.2430419921875
Cosmos2.5_0057,81,yellow cube,5,0.19308428466320038,yellow cube,894.7450561523438,638.0088500976562,1030.0,702.5996704101562
Cosmos2.5_0057,81,yellow cube,6,0.1922428011894226,yellow cube,950.5628662109375,457.09637451171875,997.8048095703125,554.4840087890625
Cosmos2.5_0057,81,yellow cube,7,0.14508463442325592,yellow cube,967.7266845703125,458.52447509765625,997.094482421875,522.0029296875
Cosmos2.5_0057,81,yellow cube,8,0.1115868091583252,cube,2.548095703125,269.86395263671875,970.965087890625,700.6849975585938
Cosmos2.5_0057,81,yellow cube,9,0.10644740611314774,cube,1131.609375,647.3984375,1243.57763671875,702.2069091796875
Cosmos2.5_0057,84,yellow cube,1,0.4108460247516632,yellow cube,951.7984008789062,457.0780944824219,1119.8349609375,585.4969482421875
Cosmos2.5_0057,84,yellow cube,2,0.2665439546108246,yellow cube,312.4228820800781,215.90176391601562,646.0072021484375,423.4390563964844
Cosmos2.5_0057,84,yellow cube,3,0.2201366424560547,yellow cube,1069.965087890625,533.9847412109375,1119.064208984375,583.1748046875
